LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA libid 1034,LIBRARY*NAME_CLASS*SHORT,Universidad,,,,,,,"C/ San Francisco, 1",Oviedo,,Espanya,33003,(98) 5104053,LIBRARY*PHONE_LOC*MAIN,,Ramón,Rodríguez Álvarez,,,Director,,ramon@sci.cpd.uniovi.es,,9 a 21 h de dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,2009,GAV,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27605,,,,,,,,,,biblioteca fundada el 1608,,1990-09-15,CONCHEFF,2015-11-18,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,ramon@sci.cpd.uniovi.es,,,Oviedo: Universidad
BITECA libid 1035,LIBRARY*NAME_CLASS*SHORT,Arxiu Comarcal,,,,,,,"Sant Domènec, 12-14",Tortosa,,Espanya,43500,(977) 441525,LIBRARY*PHONE_LOC*MAIN,,Albert,Curto i Homedes,,,Director,,,,9-14h dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,1995-12-27,VB,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2016-07-12,AVENOZA,,,,,Tortosa: Arxiu Comarcal
BITECA libid 1036,LIBRARY*NAME_CLASS*SHORT,Arxiu Capitular,,,,,,,Església Catedral,Tortosa,,Espanya,43500,(977) 440700,LIBRARY*PHONE_LOC*MAIN,,Josep,Alanyà,Mossen,,Arxiver,,,,confirmar per email abans de la visita,,,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2016-03-17,VB,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 1376,,133-50,,,,,,,,,,,,,1990-09-15,CONCHEFF,2016-07-12,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://ilercavonia.wikia.com/wiki/Arxiu_Capitular_de_Tortosa,,2014-02-11,Tortosa: Arxiu Capitular
BITECA libid 1037,LIBRARY*NAME_CLASS*SHORT,Seminari,,,,,,,"Diputació, 231",Barcelona,,Espanya,08007,(93) 4541600,LIBRARY*PHONE_LOC*MAIN,,Josep M.,Martí Bonet,,,Director,,,,9-20 h,dissabtes,DNI,LIBRARY*FACILITIES*MICROFICHE,LIBRARY*CALL_TYPE*V,1998-02-12,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1066,,217,,,,,,,,,,,"segons informa Perarnau, s’ha perdut la {I}Doctrina pueril{/I} de Llull",,1990-09-15,CONCHEFF,2015-07-03,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@bibliotecaepiscopalbcn.org,,,Barcelona: Seminari
BITECA libid 1038,LIBRARY*NAME_CLASS*SHORT,Universitaria,,,,,,,"Libreros, 30",Salamanca,,Espanya,37008,(923) 294400 EXT. 1189,LIBRARY*PHONE_LOC*MAIN,,Margarita,Becedas Gonz lez,,,Directora,,,,,,,,LIBRARY*CALL_TYPE*V,2008,GAV,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27642,,,,,,,,,,Biblioteca fundada el 1218,tot,1990-09-15,CONCHEFF,2024-05-28,SORIANO,UNIVERSAL*INTERNET_CLASS*EMA,marga@gugu.usual.es,,,Salamanca: Universitaria
BITECA libid 1039,LIBRARY*NAME_CLASS*SHORT,Palacio,,,,,,,Bailén s/n - plaza de Oriente,Madrid,,Espanya,28071,(91) 5475350,LIBRARY*PHONE_LOC*MAIN,,María Luisa,López Vidriero,,,Directora,,,,"9-14 h dilluns, dimecres i divendres",dissabtes,autorització del Patrimoni Nacional,LIBRARY*FACILITIES*MICROFILM,LIBRARY*CALL_TYPE*V,2009,GAV,,,PAL,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1070,,,,,,,,,,,,,"no triguen massa en fer les reproduccions i no són massa cares: fotografies en blanc i negre 13 x 18 cm 3,61 E i 18 x 24 cm 6,01 E; microfilms o fotocòpies 0,15 E (preus a gener de 2003). No tanquen al mes d’agost i no hi ha cap catàleg general imprès, però la base de dades informatitzada és molt útil i permet fer recerques complexes",,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,pnacional@mad.servicom.es,,,Madrid: Palacio
BITECA libid 1040,LIBRARY*NAME_CLASS*SHORT,Biblioteca dels marquesos de Vivot,,,,,,,,Ciutat de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3229,2.0,548,sv L. de Vilafranca,,,,,,,,,,"un dels hereus del Marquès de Vivot és D. Pedro Montaner, director de l’Arxiu Municipal de Palma de Mallorca. Els fons de la Biblioteca del Marquès de Vivot es poden consultar a través d’aquest mitjà. J. Sureda tenia una cel·la a la Cartoixa de Valldemosa, on guardava els seus llibres, en morir la seva biblioteca va quedar dipositada a la Cartoixa. A la biblioteca del marquès de Vivot va anar a parar la biblioteca dels Caputxins de Palma, transferida pel seu bibliotecari el P. Luis de Vilafranca, abans de la supresió conventual. Segons informacions de l’arxiver municipal, els manuscrits dels Vivot es troben encara al si de la família",,1990-09-15,CONCHEFF,2024-05-28,SORIANO,,,,,Ciutat de Mallorca: Biblioteca dels marquesos de Vivot
BITECA libid 1041,LIBRARY*NAME_CLASS*SHORT,Academia de la Historia (RAH),,,,,,,"León, 21",Madrid,,Espanya,28014,91 4202966,LIBRARY*PHONE_LOC*MAIN,,María del Pilar,Cuesta Domingo,,,Directora,,biblioteca.arh@insde.es,,8:30 a 15:30 de dilluns a divendres,agost,"carta de presentació d’un acadèmic numerari, per un catedràtic d’universitat, pel director de la Biblioteca Nacional o dels “Archivos Nacionales”",LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2009,GAV,,,RAH,LIBRARY*CLASS*OTHR,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 3428,,,,,,,,,,,,,només permeten consultar cinc documents al dia. A la biblioteca existeix un catàleg mecanografiat dels manuscrits i es pot consultar el fons impresos i part dels manuscrits (col·leccions Romanones i Salazar y Castro) a través d’intranet (gener 2003),,1990-09-15,CONCHEFF,2019-07-04,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,biblioteca@rah.es,,2013-12-31,Madrid: Academia de la Historia (RAH)
BITECA libid 1042,LIBRARY*NAME_CLASS*SHORT,Universitaria,,,,,,,Piazza dell’Università 2,Catania,,Italia,95124,095 322524,LIBRARY*PHONE_LOC*MAIN,,Salvatore,Carusso,,,Director fons de reserva,,,,"9-13,30",,,,LIBRARY*CALL_TYPE*V,2002-07-12,SM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,20.0,,16288,,,,,,,,,,"biblioteca fundada el 1755; la part antiga està formada per dues col·lecci¢ns, la Ventimigliana i la Universitària; el fons Ventimigliano prové de la donació dels fons del bisbe Salvatore Ventimiglia (s. XVIII) i és l’origen de la biblioteca. Disposen de dos llibres de registre amb la relació topogràfica de manuscrits, incunables i impresos rars, separades ambdues seccions per un bon nombre de folis en blanc; un volum per a la col. Ventimigliana i l’altre per a la universitària, on consten l’Armari, la signatura, l’autor i títol de l’obra, la datació i una descripció sumaríssima",,1990-09-15,CONCHEFF,2015-06-04,AVENOZA,,,,,Catania: Universitaria
BITECA libid 1043,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,"Fortuny, 30",Tarragona,,Espanya,43001,977 240331,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"Dll-Dv 10-20h, dis. 10-14h",dissabtes a juliol i agost,trajeta d’investigador,,LIBRARY*CALL_TYPE*V,2007,LS GAV,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1079,,,,,,,,,,,,,part del fons de Santes Creus avui no es troba,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bptarragona.cultura@gencat.net,,,Tarragona: Pública
BITECA libid 1044,LIBRARY*NAME_CLASS*SHORT,Soc. Arq. Lul·liana,,,,,,,"Mont Sió, 9",Ciutat de Mallorca,,Espanya,07001,(971) 713912,LIBRARY*PHONE_LOC*MAIN,,Josep,Armengual i Batle,,,Director,,,,dill a div. 17.30-21h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1649,,9,,,,,,,,,,,sembla ser la mateixa biblioteca que la del Col·legi de Montisión. Fundada el 1880,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,,,,,Ciutat de Mallorca: Soc. Arq. Lul·liana
BITECA libid 1045,LIBRARY*NAME_CLASS*SHORT,Biblioteca Borja,,,,,,,"Av. Torreblanca, 59",Sant Cugat del Vallès,,Espanya,08190,(93) 6741150,LIBRARY*PHONE_LOC*MAIN,,Jordi,Roca i Coll,,,Director,(93) 3012354,jroca@jesuites.net,,"Dill-diss. al matí, hores a convenir",Juliol i agost,,LIBRARY*FACILITIES*MICROFILM,LIBRARY*CALL_TYPE*V,2013-07-05,Gemma Avenoza,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1084,,8,,,,,,,,,,,"Entre 1918-1921 el Pare J. M. March, bibliotecari del Col·legi Màxim de la Companyia de Jesús, aconseguí dels comtes de Sobradiel la donació del seu Palau de Barcelona, inclosa la seva capella i l’arxiu. Aquest fons, conegut també com fons Requesens -Arxiu de Palau o de Sobradiel- abans de la Guerra Civil era a Barcelona. Durant el trasllat dels seus fons, des del Palau Recasens a l’Arxiu de la Corona d’Aragó on es volien desar, per protegir-los, es va perdre l’immensa majoria dels manuscrits (13 de 16), recuperant-se només tres al final de la guerra. Aquests es van lliurar als jesütes, s’integraren a la biblioteca que a partir del 1975 s’anomenà Biblioteca Borja. Al 2011 el fons patrimonial del Palau Requesens es traslladà a l’Arxiu Nacional de Catalunya a Sant Cugat del Vallès",,1990-09-15,CONCHEFF,2018-04-25,SORIANO,UNIVERSAL*INTERNET_CLASS*EMA,bib@bibliotecaborja.org,,,Sant Cugat del Vallès: Biblioteca Borja
BITECA libid 1046,LIBRARY*NAME_CLASS*SHORT,Nazionale,,,,,,,"Viale del Castro Pretorio, 105",Roma,,Italia,00185,(06) 4457635,LIBRARY*PHONE_LOC*FAX,,Paolo,Veneziani,Doctor,,Director,,,,8:30-13:30 dill-div.,,,,LIBRARY*CALL_TYPE*V,1996-01-26,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1085,,,16671,,,,,,,,,,Biblioteca fundada el 1876,,1990-09-15,CONCHEFF,2016-03-12,AVENOZA,,,,,Roma: Nazionale
BITECA libid 1047,LIBRARY*NAME_CLASS*SHORT,Arxiu Parroquial,,,,,,,,Campos de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2011-11-16,AVENOZA,,,,,Campos de Mallorca: Arxiu Parroquial
BITECA libid 1048,LIBRARY*NAME_CLASS*SHORT,F. Cruzate,,,,,,,,Mataró,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2010-08-16,AVENOZA,,,,,Mataró: F. Cruzate
BITECA libid 1049,LIBRARY*NAME_CLASS*SHORT,Parròquia Major de Sant Feliu de Girona,,,,,,,,Sant Feliu de Girona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provablement es troba ara a l’Arxiu Diocesà de Girona,,1990-09-15,CONCHEFF,2024-05-28,SORIANO,,,,,Sant Feliu de Girona: Parròquia Major de Sant Feliu de Girona
BITECA libid 1050,LIBRARY*NAME_CLASS*SHORT,Bodleiana,,,,,,,Broad St.,Oxford,,United Kingdom,OX1 3BG,(01865) 277000,LIBRARY*PHONE_LOC*MAIN,83656,R. P.,Carr,,,Director,,,,,,,,LIBRARY*CALL_TYPE*V,2013-06-17,Lourdes Soriano i Gemma Avenoza,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1092,,,31060,,,,,,,,,,Biblioteca fundada el 1602,,1990-09-15,CONCHEFF,2013-06-24,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,enquiries@bodley.ox.ac.uk,,,Oxford: Bodleiana
BITECA libid 1051,LIBRARY*NAME_CLASS*SHORT,Capitular,,,,,,,Plaza de la Seo s/n,Tarazona,,Espanya,50500,976643026,LIBRARY*PHONE_LOC*FAX,,Miguel Antonio,Franco Garza,,,Archivero,976643784,itoca@mixmail.com,,10-13 L-V,agost,,,LIBRARY*CALL_TYPE*V,10-09-13,G. Avenoza,Revisió catàlegs i inventaris de sala,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 6829,,,,,,,,,,,,,"300 incunables, 168 manuscrits. No hem trobat cap volum amb textos en català ni en castellà que puguin incloure’s a PHILOBIBLON",,1990-09-15,CONCHEFF,2013-09-10,AVENOZA,,,,,Tarazona: Capitular
BITECA libid 1052,LIBRARY*NAME_CLASS*SHORT,Arxiu Històric Municipal,,,,,,,"Gaibiel, 4",Castelló de la Plana,,Espanya,12003,9644223408,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2013-07-22,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,archivo@castello.es,,,Castelló de la Plana: Arxiu Històric Municipal
BITECA libid 1053,LIBRARY*NAME_CLASS*SHORT,Reial,,,,,,,"POB, 2149",Copenhaguen,,Danmark,1016 K,33 474747,LIBRARY*PHONE_LOC*MAIN,15009,Erland,Kolding Nielsen,,,Director,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 2810,,,,,,,,,,,,,"Fundada en 1670 ha rebut diverses aportacions de biblioteques nobiliàries. Els fons s’agrupen en tres seccions: la nova col·lecció reial (Ny Kongeling Samling), la col·lecció reial antiga (Gammel Kongeling Samling) i la col·leccio Thottiana",,1990-09-15,CONCHEFF,2011-11-16,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,kb@kb.dk,,,Copenhaguen: Reial
BITECA libid 1054,LIBRARY*NAME_CLASS*SHORT,Arxiu Històric Arxidiocesà,,,,,,,"c/ Sant Pau, 2. Palau Arquebisbal",Tarragona,,Espanya,43003,977 233412,LIBRARY*PHONE_LOC*MAIN,,Salvador,Ramon i Vinyes,,,Director,977 227266,smata@tinet.org,,"Dim-div. 9-13,30h",Agost,trajeta d’investigador,,LIBRARY*CALL_TYPE*V,2007,VB GAV,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1046,,132-33,,,,,,,,,,,alguns dels seus manuscrits es troben en una exposició del Museu Diocesà (març 2004),,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,,,,,Tarragona: Arxiu Històric Arxidiocesà
BITECA libid 1055,LIBRARY*NAME_CLASS*SHORT,Família Pueyo,,,,,,,,Ciutat de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1097,22.0,11,,,,,,,,,,,"a inicis de segle el marquès de Campofranco era el Sr. Antoni Pueyo; a l’època del Pare Villanueva, el propietari de la biblioteca era Antonio Ignacio de Pueyo",,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,,,,,Ciutat de Mallorca: Família Pueyo
BITECA libid 1056,LIBRARY*NAME_CLASS*SHORT,Ambrosiana,,,,,,,"Piazza Pio XI, 2",Milano,,Italia,20123,(02) 806921,LIBRARY*PHONE_LOC*MAIN,,Franco,Buzzi,,Mons. prof.,Praefectus,,,,9-17h dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,2007,VB,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,17129,BITECA bioid 6410,,,,,,,,,Biblioteca fundada el 1609 pel Cardenal i Arquebisbe de Milà Federico Borromeo,,1990-09-15,CONCHEFF,2017-07-13,AVENOZA,,,,,Milano: Ambrosiana
BITECA libid 1057,LIBRARY*NAME_CLASS*SHORT,Provincial,,,,,,,"Rambla d’Aragó, 10",Lleida,,Espanya,,973 279070,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,10-20 h dilluns a div. dissabte de 10-14 h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bplleida.cultura@gencat.net,,,Lleida: Provincial
BITECA libid 1058,LIBRARY*NAME_CLASS*SHORT,Arxiu del Regne,,,,,,,"Ramon Llull, 3",Ciutat de Mallorca,,Espanya,07001,(971) 177 340,LIBRARY*PHONE_LOC*MAIN,,Ricard,Urgell Hernández,,,Director,,,,del 16/09 al 15/06 dilluns i dimarts de 9:30 a 17:30,,carnet d’investigador,LIBRARY*FACILITIES*MICROFILM,LIBRARY*CALL_TYPE*V,2009,GA LS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 3271,,389-97,,,,,,,,,,,No hi ha wifi.,,1990-09-15,CONCHEFF,2016-06-07,AVENOZA,,,,,Ciutat de Mallorca: Arxiu del Regne
BITECA libid 1059,LIBRARY*NAME_CLASS*SHORT,Ateneu,,,,,,,"Canuda, 6",Barcelona,,Espanya,08002,(93) 3188634,LIBRARY*PHONE_LOC*FAX,,Ferran,Burguillos,,,Director,,burguillos@ateneubcn.org,,,,,,,,,,,AtB,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 1125,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2011-11-16,AVENOZA,,,,,Barcelona: Ateneu
BITECA libid 1060,LIBRARY*NAME_CLASS*SHORT,Catedral,,,,,,,catedral,Segovia,,Espanya,,(911) 414307,LIBRARY*PHONE_LOC*MAIN,,Hilario,Sanz y Sanz,,Reverendo Padre,Director,(911) 411772,,,10-14,Agost,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,,,,,Segovia: Catedral
BITECA libid 1061,LIBRARY*NAME_CLASS*SHORT,Museu dels Pares Missioners,,,,,,,,Cervera,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"biblioteca desapareguda des de la guerra civil, els seus fons estigueren un temps a la Universitat de Cervera, ara tot integrat en la Biblioteca de Catalunya, segons l’Ajuntament",,1990-09-15,CONCHEFF,2024-05-28,SORIANO,,,,,Cervera: Museu dels Pares Missioners
BITECA libid 1062,LIBRARY*NAME_CLASS*SHORT,Universitaria,,,,,,,,Coimbra,,Portugal,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2011-11-16,AVENOZA,,,,,Coimbra: Universitaria
BITECA libid 1063,LIBRARY*NAME_CLASS*SHORT,Biblioteca desconeguda,,,,,,,,Girona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*OTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2024-04-05,SORIANO,,,,,Girona: Biblioteca desconeguda
BITECA libid 1064,LIBRARY*NAME_CLASS*FORMER,Realbibliothek,,,,,,,Konrad-Adenauer Str. 8,Stuttgart,,Deutschland,70173,49 (0)711212,LIBRARY*PHONE_LOC*MAIN,,Christian,Herrmann,Director,Dr.,,,hermannc@wlb-stuttgart.de,,"dl.-dv., 9-20h (10-17h impresos antics)",,,LIBRARY*FACILITIES*LAMP,LIBRARY*CALL_TYPE*V,2-01-13,Laura Schröder,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 3865,,473-75,,,,,,,,,,,els impresos s’han de demanar un dia abans,,1990-09-15,CONCHEFF,2017-07-13,AVENOZA,,,,,Stuttgart: Landesbibliothek
BITECA libid 1065,LIBRARY*NAME_CLASS*SHORT,Corpus Christi,,,,,,,"Nau, 1",València,,Espanya,46003,96 351 41 76,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dilluns a dimecres de 16’30-19’30h,,accès restringit,,LIBRARY*CALL_TYPE*V,2009,VB,,,VCC,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27930,,,,,,,,,,Biblioteca fundada el 1609,,1990-09-15,CONCHEFF,2014-01-05,FAULHABER,,,,,València: Corpus Christi
BITECA libid 1066,LIBRARY*NAME_CLASS*SHORT,Corsiniana,,,,,,,"Via della Lungara, 10",Roma,,Italia,00165,(06) 6877195,LIBRARY*PHONE_LOC*FAX,,Antonio,Luig i Cocuzzi,Doctor,,Director,,,,"9-13 dill, dime, dive",,document d’identitat,,LIBRARY*CALL_TYPE*V,1996-02-02,GA VB,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,,,,,,,,,,,Biblioteca fundada el 1754,,1990-09-15,CONCHEFF,2016-03-12,AVENOZA,,,,,Roma: Corsiniana
BITECA libid 1067,LIBRARY*NAME_CLASS*SHORT,Marqués del Castrillo,,,,,,,,Madrid,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2024-05-28,SORIANO,,,,,Madrid: Marqués del Castrillo
BITECA libid 1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2024-05-28,SORIANO,,,,,
BITECA libid 1069,LIBRARY*NAME_CLASS*SHORT,Universitaria,,,,,,,"Plaza Basilio Paraíso, 1",Saragossa,,Espanya,50005,976761854,LIBRARY*PHONE_LOC*MAIN,976761857,Remedios,Moralejo Álvarez,,,Directora,,,,,,,,LIBRARY*CALL_TYPE*V,,LS GS,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,27743,,,,,,,,,,fundada el 1583,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,moralejo@posta.unizar.es,,,Saragossa: Universitaria
BITECA libid 1070,LIBRARY*NAME_CLASS*SHORT,Trinity College,,,,,,,Trinity College,Cambridge,,United Kingdom,CB2 1TQ,(01223) 338488,LIBRARY*PHONE_LOC*MAIN,,D. J.,McKitterick,,,Director,,,,de dilluns a divendres de 9h a 17h,,carta de recomanació; ID amb fotografia,,LIBRARY*CALL_TYPE*V,2004,JM,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,31112,,,,,,,,,,Biblioteca fundada el 1546. És necessari indicar prèviament a la visita el material que es vol consultar,,1990-09-15,CONCHEFF,2015-06-04,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,trin-lib@list.cam.ac.uk,,,Cambridge: Trinity College
BITECA libid 1071,LIBRARY*NAME_CLASS*SHORT,Marciana,,,,,,,San Marco 7,Venezia,,Italia,30124,(041) 5208788,LIBRARY*PHONE_LOC*MAIN,,Marino,Zorzi,Doctor,,Director,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3530,,,,,,,,,,,,,Biblioteca fundada el 1468,,1990-09-15,CONCHEFF,2010-08-20,AVENOZA,,,,,Venezia: Marciana
