BIOID,NAME_CLASS,NAME_FIRST,NAME_LAST,NAME_NUMBER,NAME_HONORIFIC,NAME_EPITHET,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,TITLE,TITLE_NUMBER,TITLE_CONNECTOR,TITLE_GEOID,TITLE_Q,TITLE_BD,TITLE_BDQ,TITLE_ED,TITLE_EDQ,TITLE_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,AFFILIATION_CLASS,AFFILIATION_TYPE,AFFILIATION_Q,AFFILIATION_GEOID,AFFILIATION_GEOIDQ,AFFILIATION_BD,AFFILIATION_BDQ,AFFILIATION_ED,AFFILIATION_EDQ,AFFILIATION_BASIS,SEX,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA bioid 1030,BIOGRAPHY*NAME_CLASS*NATV,Josep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,,,,,,,Josep
BITECA bioid 1031,BIOGRAPHY*NAME_CLASS*NATV,Pseudo-Claudianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q110319856,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q110319856,,2023-10-12,Pseudo-Claudianus
BITECA bioid 1032,BIOGRAPHY*NAME_CLASS*NATV,Johannes,Gerson,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1358,,1363-12-14,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*TEÒLEG,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,canceller,BITECA insid 1120,,1395,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1733,,52,23,,,,,,,,,,,,,,participà molt activament al Concili de Constança,,1990-09-15,CONCHEFF,2023-10-11,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q281179,,2023-10-11,"Johannes Gerson, teòleg"
BITECA bioid 1033,,,,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1490,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2007-07-02,AVENOZA,,,,,Bisbe de Roda de Isábena
BITECA bioid 1034,BIOGRAPHY*NAME_CLASS*NATV,Antoni de,Vilaragut,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1336,,1400,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOBLE,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MARIT,,BITECA bioid 2292,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3636,,282-3,Q16167899,,,,,,,,,,,,,,"J. Alminyana l’identifica amb Antoni Vilaragut, cavaller, jurat en cap de Xàtiva, senyor de Dos Aigües i majordom del rei Joan I, nascut el 1336 i mort el 24 de març de 1400",,1990-09-15,CONCHEFF,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q16167899,,2023-09-20,"Antoni de Vilaragut, noble"
BITECA bioid 1035,BIOGRAPHY*NAME_CLASS*NATV,Pere,Felip,,,,,,,,,,BIOGRAPHY*TITLE*ABAT,,BIOGRAPHY*TITLE_CONNECTOR*D’,BITECA geoid 1033,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUEREGULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2007-07-02,AVENOZA,,,,,"Pere Felip, Abat d’England"
BITECA bioid 1036,BIOGRAPHY*NAME_CLASS*OTHR,,Metge anònim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2010-08-19,AVENOZA,,,,,"Metge anònim, metge"
BITECA bioid 1037,BIOGRAPHY*NAME_CLASS*NATV,Gaspar,Canys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,1991-04-24,AVENOZA,,,,,Gaspar Canys
BITECA bioid 1038,BIOGRAPHY*NAME_CLASS*NATV,Hieronymus,Estridon,,BIOGRAPHY*NAME_HONORIFIC*SANCTUS,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1351,,347,ca.,,,,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q44248,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q44248,,2023-11-09,"Hieronymus (S.), fe catòlica romana"
BITECA bioid 1039,BIOGRAPHY*NAME_CLASS*NATV,Joan,Rovira,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1423,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*ESCRIPTOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNAME,1990-09-15,CONCHEFF,2000-04-11,AVENOZA,,,,,"Joan Rovira, escriptor"
BITECA bioid 1040,BIOGRAPHY*NAME_CLASS*NATV,Joan,Roís de Corella,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,BIOGRAPHY*TITLE*CAVALLER,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1062,,1435-09-28,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*ESCRIPTOR,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CORRESPONSAL,,BITECA bioid 1581,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3350,3,254-320,Q3089836,,,,,,,,,,,,,,mestre en teologia,,1990-09-15,CONCHEFF,2021-06-01,SORIANO,,,,,"Joan Roís de Corella (Mossèn), Cavaller"
BITECA bioid 1041,BIOGRAPHY*NAME_CLASS*NATV,Rutilius Taurus Aemilianus Palladius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*ESCRIPTOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q561353,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-02,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q561353,,2023-10-02,"Rutilius Taurus Aemilianus Palladius, escriptor"
BITECA bioid 1042,BIOGRAPHY*NAME_CLASS*NATV,Jaume,Callís,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,BIOGRAPHY*TITLE*CAVALLER,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1006,,1364,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1727,,xxi-xxii,Q11927248,,,,,,,,,,,,,,doctor en dret,,1990-09-15,CONCHEFF,2023-10-05,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q11927248,,2023-10-05,"Jaume Callís (Mossèn), Cavaller"
BITECA bioid 1043,BIOGRAPHY*NAME_CLASS*NATV,Bonanat de,Pere,,,,,,,,,GEC,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1104,?,1443,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ADV,,BITECA insid 1132,,1417,,1443,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1728,11,xxii-xxiii,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2018-04-06,AVENOZA,,,,,"Bonanat de Pere, jurista"
BITECA bioid 1044,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Basset,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1009,?,1420,?,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,Diputat pel braç reial,BITECA insid 1010,,1416,,1419,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,3,305,,,,,,,,,,,,,,,,"el 1413 comença alguna activitat o relació, quina?",1990-09-15,CONCHEFF,2018-04-06,AVENOZA,,,,,"Francesc Basset, jurista"
BITECA bioid 1045,BIOGRAPHY*NAME_CLASS*NATV,Narcís de,Sant Dionís,,,,GEC,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1011,?,1380,[?],1420,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*CAN,,BITECA insid 1042,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1728,20,xxiv-xxv,sv,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2018-04-06,AVENOZA,,,,,"Narcís de Sant Dionís, jurista"
BITECA bioid 1046,BIOGRAPHY*NAME_CLASS*NATV,Miquel,Peres,,,,,,,,,GEC,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1455,ca.,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 1101,,1480,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,clavari dels censals,BITECA insid 1065,,1488,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 7297,,23-5,Q85957351,,,,,,,,,,,,,,,controlar la llengua de la Vida de St. Vicent Ferrer,1990-09-15,CONCHEFF,2023-07-05,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85957351,,2023-07-05,Miquel Peres (Naixement València 1455)
BITECA bioid 1049,BIOGRAPHY*NAME_CLASS*NATV,Guillem,Sant Martí,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1404,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,AVENOZA,1993-07-27,AVENOZA,,,,,Guillem Sant Martí (Floruit 1404)
BITECA bioid 1050,BIOGRAPHY*NAME_CLASS*NATV,Manuel,Dies de Calataiud,,,,,,,,,,BIOGRAPHY*TITLE*BARÓ,,BIOGRAPHY*TITLE_CONNECTOR*D’,BITECA geoid 1423,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1412,ca.,1450,,participà en el compromís de Casp com a representant del Regne de València,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MAJORDOM,,BITECA bioid 1015,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,9,,s.v.,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q17621412,,2023-11-10,"Manuel Dies de Calataiud, Baró d’Andilla"
BITECA bioid 1051,BIOGRAPHY*NAME_CLASS*NATV,Bernardí de,Vallmanya,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1474,,1495,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*TRADUCTOR,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*SECRETARI,,BITECA bioid 2689,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,23,409,Q53679339,,,,,,,,,,,,,,,diccionari literatura p.,1990-09-15,CONCHEFF,2024-03-08,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q53679339,,2023-07-05,"Bernardí de Vallmanya, traductor"
BITECA bioid 1055,BIOGRAPHY*NAME_CLASS*NATV,Pascasi de,Dumiro [?],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,1980-02-05,AVENOZA,,,,,Pascasi de Dumiro [?]
BITECA bioid 1057,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Eiximenis,,BIOGRAPHY*NAME_HONORIFIC*FRA,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1011,,1327,[?],1371,ad quem,,BIOGRAPHY*AFFILIATION_CLASS*ORD,BIOGRAPHY*AFFILIATION_CLASS!ORD*OFM,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CLIENT,,BITECA bioid 1465,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 2725,,11-42,Q1310633,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-04,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1310633,,2023-10-04,"Francesc Eiximenis (Fra), OFM"
BITECA bioid 1060,BIOGRAPHY*NAME_CLASS*NATV,Francesc,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,,,1404-10-04,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*FILL,,BITECA bioid 1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-15,AVENOZA,1993-07-27,AVENOZA,,,,,Francesc (Naixement 1404-10-04)
BITECA bioid 1061,BIOGRAPHY*NAME_CLASS*NATV,Francesc de,Santcliment,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1482,,1530,[?],,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mestre d’aritmètica,,1990-09-15,CONCHEFF,2000-04-11,AVENOZA,,,,,Francesc de Santcliment (Floruit 1482 - 1530 [?])
BITECA bioid 1062,BIOGRAPHY*NAME_CLASS*NATV,Berenguer d’,Anoia,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1617,,1333,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,Wikidata,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q3638494,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-24,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3638494,,2023-10-24,"Berenguer d’ Anoia, poeta"
BITECA bioid 1063,BIOGRAPHY*NAME_CLASS*NATV,Leonardo Bruni d’,Arezzo,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1365,,1369,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*HUMANISTA,,,,,,,,Wikidata,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q314488,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-11,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q314488,,2023-10-11,"Leonardo Bruni d’ Arezzo, humanista"
BITECA bioid 1064,BIOGRAPHY*NAME_CLASS*OTHR,Aristoteles,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1366,,383,A.C.,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*FILÒSOF,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q868,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-10-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q868,,2023-10-12,"Aristoteles, filòsof"
BITECA bioid 1065,BIOGRAPHY*NAME_CLASS*NATV,Guillem de,Copons,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1383,,1418,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*TRADUCTOR,,,,,,,,Wikidata,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CLIENT,,BITECA bioid 1191,,1383,ca.,1396,ca.,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q704539,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q704539,,2023-11-09,"Guillem de Copons, traductor"
BITECA bioid 1066,BIOGRAPHY*NAME_CLASS*NATV,Brunetto,Latini,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1327,,1220,ca.,1262,[?],,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 1018,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q366328,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-02,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q366328,,2023-11-02,"Brunetto Latini, fe catòlica romana"
BITECA bioid 1067,BIOGRAPHY*NAME_CLASS*NATV,Bernabé,Assam,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*RES,,,BITECA geoid 1009,,1400,?,1500,?,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMBAIXADOR,,BITECA bioid 1151,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,de prima de cànons,BITECA insid 1007,[?],1456,,1479,,també ho podria haver estat al 1480?,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,2,612,Q85957091,,,,,,,,,,,,,,ambaixador davant Joan II,PLACE_TITLE RELATION (CONSELLER REIAL),1990-09-15,CONCHEFF,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85957091,,2023-09-21,"Bernabé Assam, jurista"
BITECA bioid 1068,BIOGRAPHY*NAME_CLASS*NATV,Lluís d’,Averçó,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1001,,1340,ca.,,,"(en 1371 és major d’edat, ja que exerceix com Procurador de la seva germana vídua)",BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,1350,ca.,1415,ad quem,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 1191,,,,,,,BIOGRAPHY*RELATED_INSCLASS*CON,Jutge,BITECA insid 1007,,1395,,1403,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,2,767,Averçó,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-09-18,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6706505,,2023-09-18,"Lluís d’ Averçó, jurista (1350 ca. - 1415 ad quem)"
BITECA bioid 1069,BIOGRAPHY*NAME_CLASS*TRAN,Avicenna,Abu ‘Ali al-Husain ibn Sina,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2384,,980,ca.,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,980,ca.,1037,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q8011,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q8011,,2023-09-21,"Avicenna, metge (980 ca. - 1037)"
BITECA bioid 1070,BIOGRAPHY*NAME_CLASS*NATV,Ferran d’,Ayerbe,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1163,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*METGE,,BITECA bioid 2022,,1464,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,membre,BITECA insid 1006,,1462,,1463,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 5454,3,132,Q85437452,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2024-05-03,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85437452,,2023-09-21,"Ferran d’ Ayerbe, metge"
BITECA bioid 1071,BIOGRAPHY*NAME_CLASS*NATV,Brison,,,,,,,,,,Riera 2012,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1,,100,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*FILÒSOF,,,,,,,,filòsof neopitagòric,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 6905,,,Q17175354,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-05,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q17175354,,2023-11-05,"Brison, filòsof"
BITECA bioid 1072,BIOGRAPHY*NAME_CLASS*NATV,Vincent de,Beauvais,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2582,,1190,ca.,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*ORD,BIOGRAPHY*AFFILIATION_CLASS!ORD*OP,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q455162,,,,,,,,,,,,,,,,1990-09-15,CONCHEFF,2023-11-23,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q455162,,2023-11-24,"Vincent de Beauvais, OP"
