TEXID,TITLE_UNIFORM,TITLE_UNIFORM_BASIS,TITLE_VARIANT,TITLE_VARIANT_BASIS,TITLE_TRANSLATED,TITLE_TRANSLATED_BASIS,AUTHOR_IDP,AUTHOR_ID,AUTHOR_IDQ,AUTHOR_BASIS,INC_EXP_CLASS,INCIPIT,EXPLICIT,LANGUAGE_TEXT,LANGUAGE_ORIG,LANGUAGE_INTR,METRICS_LENGTH,METRICS_RHYME,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_GEOBASIS,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,RELATED_UNICLASS,RELATED_UNIDETAIL,RELATED_UNIID,RELATED_UNIBASIS,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA texid 10038,Preces dominicales,,,,Oracions dominicals,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1509,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10061,,,,,,,,2006-09-12,AVENOZA,,,,,,,"Desconegut, Oracions dominicals (tr. Desconegut), traduït 1509 ad quem"
BITECA texid 10039,Modus laudabilis et instructio curatis denunciandi populo festa sequentia Nadal,,,,Sobre la festa de Nadal,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1509,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10061,,,,,,,,2006-09-12,AVENOZA,,,,,,,"Desconegut, Sobre la festa de Nadal (tr. Desconegut), traduït 1509 ad quem"
BITECA texid 1004,Costums de Catalunya entre senyors i vassalls,,"Costumas generals de Cathalunya entre senyors e vasalls, tenents castells e altres feus per senyor",,,,Group 1,BITECA bioid 1005,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,Que nuyla excepció ne despulació no sia reebuda contra senyors qui demanen poçtat e ferma de dret,de aquell a qui axí és atorgat lo feu,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1275,,1300,,Riera,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*VIS,BITECA bibid 1715,,141-99,98.1.1,,,,,,,,,,,BITECA geoid 1268,,BITECA subid 10017,,,,,,"43 capítols, el material dels quals es pot dividir en tres grups",ORIG.LANG,1990-09-15,CONCHEFF,2017-12-18,CAPDEVILA,,,,,"Pere Albert, Costums de Catalunya entre senyors i vassalls (tr. Desconegut), traduït 1275 - 1300"
BITECA texid 10040,Constitucions quis deuen publicar en les festes anyals devant lo poble en les esglésies parroquials,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1509,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10061,,,,,,,,2006-09-12,AVENOZA,,,,,,,"Desconegut, Constitucions quis deuen publicar en les festes anyals devant lo poble en les esglésies parroquials (tr. Desconegut), traduït 1509 ad quem"
BITECA texid 10041,Biblia NT: Evangelium secundum Ihoannem,,,,Evangeli segons sant Joan,,Group 1,BITECA bioid 1608,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1300,[?],1350,[?],,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,BITECA bibid 4808,,,,,,,,,,part de l’,BITECA texid 2723,,,,,BITECA subid 10117,,,,,,,,2006-09-15,AVENOZA,2006-09-15,AVENOZA,,,,,"Johannes, Evangeli segons sant Joan (tr. Desconegut), traduït 1300 [?] - 1350 [?]"
BITECA texid 10042,Biblia NT: Evangelium secundum Matthaeum,Nova Vulgata Bibliorum Sacrorum Editio,,,Evangeli segons sant Mateu,,Group 1,BITECA bioid 1331,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1300,[?],1350,[?],,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,,,,,,,,,,,part de l’,BITECA texid 2723,,,,,,,,,,,,,2006-09-15,AVENOZA,2017-10-28,AVENOZA,,,,,"Mattheus, Evangeli segons sant Mateu (tr. Desconegut), traduït 1300 [?] - 1350 [?]"
BITECA texid 10043,Lletania Abinu Malkenu,,,,,,Group 1,BITECA bioid 6244,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*HEBREU,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,,,1475,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,BITECA bibid 5770,,89-90,,,,,,,,,,,,,,,,,,,,,,2006-09-15,AVENOZA,2013-06-26,AVENOZA,,,,,"Anònim jueu, Lletania Abinu Malkenu (tr. Desconegut), traduït 1475 ad quem"
BITECA texid 10044,Capitulació entre Mallorca i València sobre el forment,,,,,,Group 1,BITECA bioid 1191,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1002,,,1374-06-20,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1002,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Joan I, Rei de Corona d’Aragó, Capitulació entre Mallorca i València sobre el forment, promulgat 1374-06-20"
BITECA texid 10045,Concòrdia amb el jurats de Mallorca sobre els drets que han de pagar les naus que van a Alexandria,,,,,,Group 1,BITECA bioid 1191,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1380-06-10,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1014,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Joan I, Rei de Corona d’Aragó, Concòrdia amb el jurats de Mallorca sobre els drets que han de pagar les naus que van a Alexandria, promulgat 1380-06-10"
BITECA texid 10046,Privilegis sobre causes civils i criminals,,,,,,Group 1,BITECA bioid 1191,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1014,,,1395-11-08,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1014,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Joan I, Rei de Corona d’Aragó, Privilegis sobre causes civils i criminals, promulgat 1395-11-08"
BITECA texid 10047,Pragmàtica sobre l’abreviació dels plets,,,,,,Group 1,BITECA bioid 2551,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1014,,,1398-07-31,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,2008-01-16,ROVIRA,,,,,"Hug Anglesola II, Pragmàtica sobre l’abreviació dels plets, promulgat 1398-07-31"
BITECA texid 10048,Franquesa sobre les monedes,,,,,,Group 1,BITECA bioid 1015,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1014,,,1420-05-01,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Alfons d’Aragó V, Rei de Corona d’Aragó, Franquesa sobre les monedes, promulgat 1420-05-01"
BITECA texid 10049,Franquesa,,,,,,Group 1,BITECA bioid 1015,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1032,,,1436-03-10,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Alfons d’Aragó V, Rei de Corona d’Aragó, Franquesa, promulgat 1436-03-10"
BITECA texid 1005,De batalla,,Libellus de batallia facienda,,,,Group 1,BITECA bioid 1005,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,De batalla,"Lo caval e los guarnimens e les armes del vensut, haya la cort",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1251,,1255,ca.,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 1572,,79-96,98.2.1,,,,,,,,,,,BITECA geoid 1268,,BITECA subid 10017,,,,,,,,1990-09-15,CONCHEFF,2017-12-18,CAPDEVILA,,,,,"Pere Albert, De batalla, promulgat 1251 - 1255 ca."
BITECA texid 10050,"Privilegis sobre la sal, els salaris, els cavallers i la moneda",,,,,,Group 1,BITECA bioid 1015,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1040,,,1399,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,,,,,,,"Alfons d’Aragó V, Rei de Corona d’Aragó, Privilegis sobre la sal, els salaris, els cavallers i la moneda, promulgat 1399"
BITECA texid 10051,Capítols i ordenacions sobre la taula de canvi,[?],,,,,Group 1,BITECA bioid 1015,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1457,,,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*PROMULG,,BITECA bioid 1151,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2006-09-18,AVENOZA,2013-04-10,ROVIRA,,,,,"Alfons d’Aragó V, Rei de Corona d’Aragó, Capítols i ordenacions sobre la taula de canvi, promulgat 1457"
BITECA texid 10052,Calendari segons l’ordre dels hebreus,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1450,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,BITECA bibid 5767,,,,,,,,,,,,,,,,BITECA subid 10012,,,,,,segons Riera no es tracta d’una traducció,,2006-09-19,AVENOZA,,,,,,,"Desconegut, Calendari segons l’ordre dels hebreus, escrit 1450 ad quem"
BITECA texid 10053,Siddur en català dels conversos jueus,edició,Llibre d’oracions,manuscrit,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*HEBREU,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1401,[?],1450,[?],,UNIFORM_TITLE*CLASS*PROSIMETRUM,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 5767,,23-4,,,,,,,,,,,,,,BITECA subid 10003,,,,,,"text català traduït de l’hebreu llevat d’algunes peces del volum; la darrera de les quals, segons Riera, seria una oració composta pel propi compilador del volum. El llibre d’oracions conté nombrosos extrets bíblics, alguns d’una certa extensió com el {I}Càntic de Moisès{/I} (Ms. Barcelona ff. lv{SS}v{ES}-lviii)",,2006-09-19,AVENOZA,2023-10-06,SORIANO,,,,,"Desconegut, Siddur en català dels conversos jueus (tr. Desconegut), traduït 1401 [?] - 1450 [?]"
BITECA texid 10054,dadfa,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,1400,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20,AVENOZA,,,,,,,"Desconegut, dadfa, escrit 1400"
BITECA texid 10055,Provisió perquè no siguin despatxats los absents en los oficis,,,,,,Group 1,BITECA bioid 1151,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1469-06-03,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10017,,,,,,,,2006-09-21,AVENOZA,,,,,,,"Joan II, Rei de Corona d’Aragó, Provisió perquè no siguin despatxats los absents en los oficis, promulgat 1469-06-03"
BITECA texid 10056,Declaració sobre la graduació dels consols e del Execudor,,,,,,Group 1,BITECA bioid 2878,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1469-12-30,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10017,,,,,,,,2006-09-21,AVENOZA,2008-08-28,ROVIRA,,,,,"Francesc Berenguer i de Blanes, Baró de Canet d’En Berenguer, Declaració sobre la graduació dels consols e del Execudor, promulgat 1469-12-30"
BITECA texid 10057,Correccions i decisions fetes p{I}er{/I} lo prior de Sort i de Sach,,,,,,Group 1,BITECA bioid 5545,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1475,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10017,,,,,,,,2006-09-21,AVENOZA,2012-01-28,App Service - MCR,,,,,"Gaspar de Ferreres… Correccions i decisions fetes per lo prior de Sort i de Sach, promulgat 1475"
BITECA texid 10058,Capítol tret de les instructions de misser Dusay,,,,,,Group 1,BITECA insid 1124,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1474,ca.,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,datació obra,2006-09-21,AVENOZA,2008-12-20,AVENOZA,,,,,"Casa dels Jurats, Capítol tret de les instructions de misser Dusay, promulgat 1474 ca."
BITECA texid 10059,Disposició per a què els deutors paguin realment els seus deutes,,,,,,Group 1,BITECA bioid 1151,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1477,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-21,AVENOZA,,,,,,,"Joan II, Rei de Corona d’Aragó, Disposició per a què els deutors paguin realment els seus deutes, promulgat 1477"
BITECA texid 1006,Experimenta Alberti,,,,Llibre d’experiments d’Albert,,Group 1,BITECA bioid 1272,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1201,[?],1300,[?],,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 7479,,,op3331,,,,,,,,,,,,,BITECA subid 10089,,,,,,,,1990-09-15,CONCHEFF,2018-05-23,SORIANO,,,,,"Pseudo-Albertus Magnus… Llibre d’experiments d’Albert (tr. Desconegut), traduït 1201 [?] - 1300 [?]"
BITECA texid 10060,Expositio x nomen hebraycorum,,,,Exposició dels noms de Nostre Senyor en hebreu,,Group 1,BITECA bioid 1002,[?],,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,[?],1430,[?],,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10003,,,,,,,,2006-09-28,AVENOZA,2009-12-18,AVENOZA,,,,,"Desconegut… Exposició dels noms de Nostre Senyor en hebreu (tr. Desconegut), escrit 1350 [?] - 1430 [?]"
BITECA texid 10061,Obres científiques atribuïdes a Ptolomeu,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10074,,,,,,,,2006-10-09,AVENOZA,,,,,,,"Desconegut, Obres científiques atribuïdes a Ptolomeu"
BITECA texid 10062,Receptes del ms. Corpus Christi 395,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10002,,,,,,,,2006-10-20,AVENOZA,2008-01-16,ROVIRA,,,,,"Desconegut, Receptes del ms. Corpus Christi 395"
BITECA texid 10063,Tractatus de virtutibus lunariae,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10020,,,,,,,,2006-10-20,AVENOZA,2008-01-16,ROVIRA,,,,,"Desconegut, Tractatus de virtutibus lunariae"
BITECA texid 10064,Tabula planetarum cum explanatione,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10027,,,,,,,,2006-10-20,AVENOZA,2008-01-16,ROVIRA,,,,,"Desconegut, Tabula planetarum cum explanatione"
BITECA texid 10065,Obra d’alquímia d’Hermes,,Obra de la alkímia,Pereira et al.,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*ÀRAB,UNIFORM_TITLE*LANGUAGE_INTR*LLATÍ,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1401,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*ATRIB,,BITECA bioid 5849,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6972,,251,,,,,,,,,,,,,,BITECA subid 10035,,,,,,"Segons Cifuentes i Pereira, la versió catalana procedeix d’un comentari d’origen àrab de la {I}Tabula smaragdina{/I} que circulà en llatí amb el títol de {I}Liber diabesi{/I} o {I}Liber Galieni{/I}",,2006-10-20,AVENOZA,2018-06-06,CAPDEVILA,,,,,"Desconegut, Obra d’alquímia d’Hermes, traduït 1401 [?] - 1500 [?]"
BITECA texid 10066,Lletres de batalla i respostes,,,,,,Group 1,BITECA bioid 5554,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1434-04-23,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10018,,,,,,,,2006-10-23,AVENOZA,2008-12-19,AVENOZA,,,,,"Pere Daviu… Lletres de batalla i respostes, escrit 1434-04-23"
BITECA texid 10067,Lletres de batalla i respostes,,,,,,Group 1,BITECA bioid 5556,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1442,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10018,,,,,,,,2006-10-23,AVENOZA,2008-12-19,AVENOZA,,,,,"Salvador Sureda… Lletres de batalla i respostes, escrit 1442"
BITECA texid 10068,Duodecim capitula,"Paris, BnF,",,,Llibre dels dotze capítols,,Group 1,BITECA bioid 3446,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,,1401,a quo,,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*ATRIB,,BITECA bioid 1351,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 5789,,136-40,,,,,,,,,,,,,,BITECA subid 10035,,,,,,"Segons A. Calvet: “le texte latin référent est donc contenu dans le BnF nal 1293 (XV{SS}e{ES} siècle), composé par une main principale qui semblerait napolitaine. Outre le latin, la langue majoritaire, on a des recettes en napolitain (?) (“recipe huna herba che a manera de porcelana”) et même un traité (ff. 102-106) que Corbett dit être catalan (“Molt dignas lausores conven donar a Deus a les amadores qui per maravelos eficacia”). Le scribe cite égalment au fol. 39{SS}v{ES} une autre recette qu’il dit avoir reçu d’un “compater meus Napolitanus”… Le manuscrit fait mention du roi Martin de Sicile… le manuscrit parisien a été fait et a circulé entre Sicile, Naples et Catalogne oú les alchimistes étaient nombreux ainsi que les communautés spirituelles auxquelles sont liés les noms d’Arnau de Villanova et, bon gré, mal gré, celui de Lull.”",,2006-10-25,AVENOZA,2018-06-06,CAPDEVILA,,,,,"Pseudo-Arnau de Vilanova, Llibre dels dotze capítols (tr. Desconegut), traduït 1401 a quo"
BITECA texid 10069,Baculus clericalis,,,,,,Group 1,BITECA bioid 5625,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*LLATÍ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1525,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10003,,,,,,,,2006-10-25,AVENOZA,2006-11-23,AVENOZA,,,,,"Bartomeu Cucala, Baculus clericalis, escrit 1525"
BITECA texid 1007,De plantationibus arborum et de conservatione vini,,Pelzbuch,versió alemanya,Tractat de plantar i empeltar arbres i de conservar el vi,Cifuentes i Martí Escayol,Group 1,BITECA bioid 2592,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Açi comensa lo tractat de plantar o empeltar,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*T,,,,traducció aragonesa,1360,ca.,1385,,Giese i Martí Escayol,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6972,,292-3,,,,,,,,,,,,,,BITECA subid 10043,,,,,,,,1990-09-15,CONCHEFF,2018-03-23,CAPDEVILA,,,,,"Gottfried von Franken, Tractat de plantar i empeltar arbres i de conservar el vi (tr. Desconegut), traduït 1360 - 1385"
BITECA texid 10070,Liber lucis magni magisterii confectionis veri lapidis philosophorum,,Liber lucis,,Llibre de la llum del gran magisteri de la composició de l’autèntica pedra filosofal,,Group 1,BITECA bioid 1291,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,ante quem,,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*TRANSLATOR,,BITECA bioid 1002,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6972,,249,,,,,,,,,,,,,,BITECA subid 10035,,,,,,,,2006-10-25,AVENOZA,2018-06-01,SORIANO,,,,,"Joan de Peratallada, Llibre de la llum del gran magisteri de la composició de l’autèntica pedra filosofal (tr. Desconegut), traduït 1478 a quo"
BITECA texid 10071,Sobre Venus vertadera operatio per blanch,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10035,,,,,,,,2006-10-25,AVENOZA,,,,,,,"Desconegut, Sobre Venus vertadera operatio per blanch"
