GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA geoid 1062,GEOGRAPHY*NAME_CLASS*U,Laguna de Duero,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1359,,,,,,,,BETA bibid 8603,,,Q367842,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q367842,Wikidata,2021-07-03,Laguna de Duero
BETA geoid 1063,GEOGRAPHY*NAME_CLASS*U,Lleida,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1673,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,,,,,Lleida
BETA geoid 1064,GEOGRAPHY*NAME_CLASS*U,Leiria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2023-10-20,FAULHABER,,,,,Leiria
BETA geoid 1065,GEOGRAPHY*NAME_CLASS*U,Logroño,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1674,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,,,,,Logroño
BETA geoid 1066,GEOGRAPHY*NAME_CLASS*U,Madrid,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*CA,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2023-10-14,FAULHABER,,,,,Madrid (comunidad autónoma)
BETA geoid 1067,GEOGRAPHY*NAME_CLASS*U,Medina del Campo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1359,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Medina_del_Campo,Wikipedia,2018-10-07,Medina del Campo
BETA geoid 1068,GEOGRAPHY*NAME_CLASS*U,Mondoñedo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1675,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Mondo%C3%B1edo,Wikipedia,2012-12-29,Mondoñedo
BETA geoid 1069,GEOGRAPHY*NAME_CLASS*U,Monterrey,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1677,,,,,,,,BETA bibid 8603,,,Q1452663,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-02-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1452663,Wikidata,2024-02-11,Monterrey
BETA geoid 1070,GEOGRAPHY*NAME_CLASS*U,Montserrat,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1666,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-10,FAULHABER,,,,,Montserrat
BETA geoid 1071,GEOGRAPHY*NAME_CLASS*U,Muro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,Existen varias poblaciones de este nombre,,1989-12-08,MOLL,2024-04-10,FAULHABER,,,,,Muro
BETA geoid 1072,GEOGRAPHY*NAME_CLASS*U,Ólvega,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1679,?,,,,,,,BETA bibid 8603,,,Q623685,,,,,,,,,,,,,,<br />,,1989-12-08,MOLL,2024-06-27,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q623685,Wikidata,2024-04-10,Ólvega
BETA geoid 1073,GEOGRAPHY*NAME_CLASS*U,Orense,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1677,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-05-08,FAULHABER,,,,,Orense
BETA geoid 1074,GEOGRAPHY*NAME_CLASS*U,Oviedo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1224,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Oviedo
BETA geoid 1075,GEOGRAPHY*NAME_CLASS*U,Palencia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Palencia
BETA geoid 1076,GEOGRAPHY*NAME_CLASS*U,Haro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1552,,,,,,,,BETA bibid 8603,,,Q405292,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-14,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q405292,Wikidata,2024-02-14,Haro
BETA geoid 1077,GEOGRAPHY*NAME_CLASS*U,Pamplona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2878,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Pamplona
BETA geoid 1079,GEOGRAPHY*NAME_CLASS*U,San Cebrián de las Amayuelas,,,,,,Wikidata,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,BETA bibid 8603,,,Q1020397,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1020397,Wikidata,2024-04-11,San Cebrián de las Amayuelas
BETA geoid 1080,GEOGRAPHY*NAME_CLASS*U,Napoli,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-11,FAULHABER,,,,,Napoli
BETA geoid 1081,GEOGRAPHY*NAME_CLASS*U,Arlanza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1560,,,,,,,,BETA bibid 8603,,,Q5704298,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-06-27,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5704298,Wikidata,2024-06-27,Arlanza
BETA geoid 1082,GEOGRAPHY*NAME_CLASS*U,Oña,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1030,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/O%C3%B1a,Wikipedia,2013-01-28,Oña
BETA geoid 1083,GEOGRAPHY*NAME_CLASS*U,Santiago de Compostela,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1652,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Santiago de Compostela
BETA geoid 1084,GEOGRAPHY*NAME_CLASS*U,Segovia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1505,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Segovia
BETA geoid 1085,GEOGRAPHY*NAME_CLASS*U,Segura,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1086,,,,,,,,BETA bibid 8603,,,Q532136,,,,,,,,,,,,,,"¿Es Segura de la Sierra, encomienda de Rodrigo Manrique?",Nombre,1989-12-08,MOLL,2024-04-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q532136,Wikidata,2021-06-25,Segura
BETA geoid 1086,GEOGRAPHY*NAME_CLASS*U,Gipuzkoa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*P,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1663,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-06-01,FAULHABER,,,,,Gipuzkoa (provincia)
BETA geoid 1087,GEOGRAPHY*NAME_CLASS*U,Sigüenza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Sigüenza
BETA geoid 1088,GEOGRAPHY*NAME_CLASS*U,Silos,,,,,,{I}DHEE{/I} 764,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,{I}DHEE{/I} 764,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 1936,II,764,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-06-27,FAULHABER,,,,,Silos
BETA geoid 1089,GEOGRAPHY*NAME_CLASS*U,Durango,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1682,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Durango_(Espa%C3%B1a),Wikipedia,2024-04-11,Durango
BETA geoid 1090,GEOGRAPHY*NAME_CLASS*U,Toledo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*P,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2023-10-16,FAULHABER,,,,,Toledo (provincia)
BETA geoid 1091,GEOGRAPHY*NAME_CLASS*U,El Puerto de Santa María,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1667,,,,,,,,BETA bibid 8603,,,Q203040,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-14,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q203040,Wikidata,2024-02-14,El Puerto de Santa María
BETA geoid 1092,GEOGRAPHY*NAME_CLASS*U,Uclés,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1277,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q959012,Wikidata,2024-03-09,Uclés
BETA geoid 1093,GEOGRAPHY*NAME_CLASS*U,Puebla de León,,,,,,"León: Colegiata, Ms. XXIII",GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BETA geoid 1278,?,,,,,,,,,,,,,,,,,,,,,,,,,PLACE,1989-12-09,FAULHABER,2024-06-27,FAULHABER,,,,,Puebla de León
BETA geoid 1094,GEOGRAPHY*NAME_CLASS*U,Valverde,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1277,,,,,,,,BETA bibid 3751,,54,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Valverde
BETA geoid 1095,GEOGRAPHY*NAME_CLASS*U,Venezia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2023-10-20,FAULHABER,,,,,Venezia
BETA geoid 1096,GEOGRAPHY*NAME_CLASS*U,Villalpando,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1683,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Villalpando
BETA geoid 1097,GEOGRAPHY*NAME_CLASS*U,Zamora,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1683,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Zamora
BETA geoid 1098,GEOGRAPHY*NAME_CLASS*U,València,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,2024-04-15,FAULHABER,2024-06-27,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q8818,Wikidata,2024-06-27,València
BETA geoid 1099,GEOGRAPHY*NAME_CLASS*U,Cataluña,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*Y,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1105,,,,,,,,BETA bibid 8605,,,Q780285,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q780285,FactGrid,2024-03-05,Cataluña (principado)
BETA geoid 1100,GEOGRAPHY*NAME_CLASS*U,Navarra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-08,MOLL,2024-04-11,FAULHABER,,,,,Navarra (reino)
BETA geoid 1101,GEOGRAPHY*NAME_CLASS*U,Sicilia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,1989-12-09,FAULHABER,,,,,Sicilia (región)
BETA geoid 1102,GEOGRAPHY*NAME_CLASS*U,Castilla la Vieja,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,1989-12-09,FAULHABER,,,,,Castilla la Vieja (región)
BETA geoid 1103,GEOGRAPHY*NAME_CLASS*U,Castilla la Nueva,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,1989-12-09,FAULHABER,,,,,Castilla la Nueva (región)
BETA geoid 1104,GEOGRAPHY*NAME_CLASS*U,"Castilla y León, Corona de",,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,BETA bibid 8605,,,Q451045,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q451045,FactGrid,2023-05-18,"Castilla y León, Corona de (reino)"
BETA geoid 1105,GEOGRAPHY*NAME_CLASS*U,Corona d’Aragó,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,,,,,Corona d’Aragó (reino)
BETA geoid 1106,GEOGRAPHY*NAME_CLASS*U,Aachen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1248,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-10,FAULHABER,,,,,Aachen
BETA geoid 1107,GEOGRAPHY*NAME_CLASS*U,Alarcón,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1277,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1020522,Wikidata,2021-06-27,Alarcón
BETA geoid 1108,GEOGRAPHY*NAME_CLASS*U,Ribagorza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1105,,,,,,,,BETA bibid 8603,,,Q1425491,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1425491,Wikidata,2024-02-10,Ribagorza (región)
BETA geoid 1109,GEOGRAPHY*NAME_CLASS*U,Benavente,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-03,FAULHABER,,,,,Benavente
BETA geoid 1111,GEOGRAPHY*NAME_CLASS*U,Benamejí,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1688,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,,,,,Benamejí
BETA geoid 1112,GEOGRAPHY*NAME_CLASS*U,Bute,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*I,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,,,,,Bute (isla)
BETA geoid 1113,GEOGRAPHY*NAME_CLASS*U,Cabriñana del Monte,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,,,,,Cabriñana del Monte (marquesado)
BETA geoid 1114,GEOGRAPHY*NAME_CLASS*U,Cervellón,,,,,,,GEOGRAPHY*CLASS*N,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,BETA bibid 8603,,,Q24942071,,,,,,,,,,,,,,"Faulhaber 2019: A distinción de la inmensa mayoría de títulos nobiliarios españoles, el condado de Cervellón toma su nombre del apellido del primer conde, Gerardo de Cervellón y Mercader, VI barón de Oropesa, creado conde de Cervellón por Felipe IV en 1654",,1989-12-09,FAULHABER,2024-02-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q24942071,Wikidata,2024-02-10,Cervellón (condado)
BETA geoid 1115,GEOGRAPHY*NAME_CLASS*U,Coimbra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q45412,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q45412,Wikidata,2024-02-04,Coimbra
BETA geoid 1116,GEOGRAPHY*NAME_CLASS*U,Dresden,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1248,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,,,,,Dresden
BETA geoid 1117,GEOGRAPHY*NAME_CLASS*U,Osuna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1541,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q586018,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q586018,Wikidata,2024-02-04,Osuna
BETA geoid 1118,GEOGRAPHY*NAME_CLASS*U,Fernán Núñez,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1688,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q1617311,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1617311,Wikidata,2024-02-04,Fernán Núñez
BETA geoid 1119,GEOGRAPHY*NAME_CLASS*U,Frías,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,{I}DHEE{/I} 918,,BETA bibid 8603,II,918b,Q1657230,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1657230,Wikidata,2024-02-04,Frías
BETA geoid 1120,GEOGRAPHY*NAME_CLASS*U,Gor,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1054,,,,,,,,BETA bibid 4572,,,Q5316074,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Gor,Wikipedia: Gor,2024-06-12,Gor
BETA geoid 1121,GEOGRAPHY*NAME_CLASS*U,Guimerà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1673,,,,,,,,BETA bibid 8603,,,Q1902128,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1902128,Wikidata,2024-02-16,Guimerà
BETA geoid 1122,GEOGRAPHY*NAME_CLASS*U,Híjar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,,,BETA bibid 4572,,,Q1615268,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/H%C3%ADjar,Wikipedia: Híjar,2024-06-12,Híjar
BETA geoid 1123,GEOGRAPHY*NAME_CLASS*U,Infantado,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*U,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q59241456,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q59241456,Wikidata,2024-02-04,Infantado (ducado)
BETA geoid 1124,GEOGRAPHY*NAME_CLASS*U,Jerez de los Caballeros,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1332,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2024-04-15,FAULHABER,,,,,Jerez de los Caballeros
