INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA insid 1410,INSTITUTIONS*NAME_CLASS*U,Colegiata de San Isidoro,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,Entregado a los canónigos regulares en,,,,1063,,,,{I}DHEE{/I},INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*CANREG,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1278,,,,,,,,,,,,,,,,,BETA bibid 1936,III,1585-86,,,,,,,,,,,,,,,"{I}DHEE{/I}: Se observa la regla primitiva, no la de San Agustín",,2007-02-13,FAULHABER,2024-01-07,FAULHABER,,,,,León: Colegiata de San Isidoro
BETA insid 1411,INSTITUTIONS*NAME_CLASS*U,Santa María de los Ángeles de Palma de Mallorca,,,,,,Zarco,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1730,,,,,,Zarco,,,,,,,,,,,BETA bibid 1003,II,439,V.II.14,,,,,,,,,,,,,,,,2007-03-31,FAULHABER,2022-09-13,FAULHABER,,,,,Santa María de los Ángeles de Palma de Mallorca
BETA insid 1412,INSTITUTIONS*NAME_CLASS*U,San Benito el Real de Sahagún,,,,,,{I}DHEE{/I},INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1509,,904,,,,{I}DHEE{/I},INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1509,,,,,,{I}DHEE{/I},,,,,,,,,,,BETA bibid 1936,III,1633-34,,,,,,,,,,,,,,,,,2007-04-29,FAULHABER,2022-09-13,FAULHABER,,,,,San Benito el Real de Sahagún
BETA insid 1413,INSTITUTIONS*NAME_CLASS*U,Puttick and Simpson,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1245,,1846-07,,,,,,,,,,,,,,,BETA bibid 4707,,75,,,,,,,,,,,,,,,Hunter: “The auction house of Puttick & Simpson was established in July 1846 when Thomas<br />D. Puttick and William S. Simpson purchased from James Fletcher a firm that was originally founded in 1794”,,2007-07-23,FAULHABER,2015-05-10,FAULHABER,,,,,London: Puttick and Simpson
BETA insid 1414,INSTITUTIONS*NAME_CLASS*U,Arthur Freeman Rare Books and Manuscripts,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1245,,,,,,,,,,,,,,,,,BETA bibid 4736,,,,,,,,,,,,,,,,,5 Bryanston Square<br />London W1H 2DH<br />tel. 44 + (0)20 7723 7714<br />fax 44 + (0)20 7258 3096,,2008-01-28,FAULHABER,2015-05-10,FAULHABER,,,,,London: Arthur Freeman Rare Books and Manuscripts
BETA insid 1415,INSTITUTIONS*NAME_CLASS*U,Institución Colombina de Sevilla,,1992-02,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Institución Colombina gestiona los servicios de las siguientes bibliotecas y archivos de Sevilla:<br /><br />Biblioteca Capitular<br />Biblioteca Colombina<br />Archivo de la Catedral<br />Biblioteca del Arzobispado<br />Archivo General del Arzobispado<br /><br />Para su historia y servicios véase https://icolombina.es/,,2008-03-01,FAULHABER,2023-04-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://icolombina.es/,Institución Colombina,2023-04-22,Institución Colombina de Sevilla
BETA insid 1416,INSTITUTIONS*NAME_CLASS*U,Sotheby’s,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*B,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-13,FAULHABER,2022-04-06,FAULHABER,,,,,Sotheby’s
BETA insid 1417,INSTITUTIONS*NAME_CLASS*U,Biblioteca Carderera de Madrid,,,,,,Gallardo,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1863,ad quem,,,Gallardo,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,Gallardo,,,,,,,,,,,BETA bibid 1065,I,viii,,,,,,,,,,,,,,,"BNE: “En 1868 el Estado adquiere la colección de grabados, dibujos y libros con grabados que a lo largo de su vida había reunido el pintor Valentín Carderera destinándola a la Biblioteca Nacional Con este motivo se crea entonces una Sala de Estampas donde se conservarían estas obras y las del mismo género que había dispersas por la Biblioteca. A este fondo Carderera se unieron las estampas sueltas y las que había en libros con grabados en la antigua Biblioteca Real.”<br /><br />Ibid: “La Sala de Estampas nace en 1867, cuando se adquiere la colección de grabados, dibujos y libros con estampas de Valentín Carderera, compuesta por 45.761 obras, a las que se sumaron las obras de la misma naturaleza dispersas por la BNE, hasta un total de casi 112.000.”",,2008-05-20,FAULHABER,2022-09-13,FAULHABER,,,,,Biblioteca Carderera de Madrid
BETA insid 1421,INSTITUTIONS*NAME_CLASS*U,"Gondomar o Malpica, condes de {I}olim{/I}",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 1778,,,,,,,,,,,,,,,,,,,2008-10-09,FAULHABER,2022-09-13,FAULHABER,,,,,"Gondomar o Malpica, condes de {I}olim{/I}"
BETA insid 1422,INSTITUTIONS*NAME_CLASS*U,Santa María de Roncesvalles,,,,,,{I}DHEE{/I},,,,BETA geoid 2816,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,,,,,,,,,,,,,,,,,,BETA bibid 1936,III,1631-32,,,,,,,,,,,,,,,,,2008-10-10,FAULHABER,2022-09-11,FAULHABER,,,,,Santa María de Roncesvalles
BETA insid 1423,INSTITUTIONS*NAME_CLASS*U,Archivo Municipal de Santo Domingo de la Calzada,,1657,ad quem,,,Zapata,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1605,,,,,,,,,,,,,,,,,BETA bibid 4844,,,,,,,,,,,,,,,,,,,2008-11-01,FAULHABER,2022-09-13,FAULHABER,,,,,Archivo Municipal de Santo Domingo de la Calzada
BETA insid 5171,INSTITUTIONS*NAME_CLASS*U,John F. Fleming,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1135,,,,1987-12-20,,,,,,,,,,,,,BETA bibid 1043,,xlii,,,,,,,,,,,,,,,,,2001-08-19,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.nytimes.com/1987/12/21/obituaries/john-fleming-a-book-dealer-dies-at-age-77.html,New York Times,2013-08-04,New York: John F. Fleming
BETA insid 5172,INSTITUTIONS*NAME_CLASS*U,Real Cofradía de los Caballeros de Santiago de Burgos,,1338,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1030,,1338,?,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,,,,,,,,,,,,,,,,BETA bibid 4872,,,,,,,,,,,,,,,,,,,2008-12-25,FAULHABER,2023-05-28,FAULHABER,,,,,Real Cofradía de los Caballeros de Santiago de Burgos
BETA insid 5173,INSTITUTIONS*NAME_CLASS*U,Cofradía de la Creazón de Burgos,,,,,,Mansilla,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1030,,1494,,,,Mansilla,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,,,,,Mansilla,,,,,,,,,,,BETA bibid 1697,,88-89,,,,,,,,,,,,,,,,,2008-12-25,FAULHABER,2022-09-13,FAULHABER,,,,,Cofradía de la Creazón de Burgos
BETA insid 5174,INSTITUTIONS*NAME_CLASS*U,Cofradía de la Veracruz y San Sebastián de Burgos,,,,,,Mansilla,,,,,,,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1030,,,,,,,,,,,,,,,,,BETA bibid 1697,,115,,,,,,,,,,,,,,,,,2008-12-26,FAULHABER,2023-12-16,FAULHABER,,,,,Cofradía de la Veracruz y San Sebastián de Burgos
BETA insid 5175,INSTITUTIONS*NAME_CLASS*U,Cancillería real de León,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1279,,,,,,,,,,,,,,,,,BETA bibid 4851,,13,,,,,,,,,,,,,,,,,2008-12-26,FAULHABER,2022-09-13,FAULHABER,,,,,León (reino): Cancillería real de León
BETA insid 5176,INSTITUTIONS*NAME_CLASS*U,Cancillería real de Castilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1162,,,,,,,,,,,,,,,,,BETA bibid 4851,,13,,,,,,,,,,,,,,,,,2008-12-26,FAULHABER,2023-03-16,FAULHABER,,,,,Castilla (reino): Cancillería real de Castilla
BETA insid 5177,INSTITUTIONS*NAME_CLASS*U,San Juan de Valfermoso de las Monjas,,,,,,Wikipedia,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1186,,,,Wikipedia,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2165,,,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2008-12-31,FAULHABER,2022-09-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.aache.com/monaster/guadalajara_valfermoso.htm,Wikipedia,2008-12-31,San Juan de Valfermoso de las Monjas
BETA insid 5178,INSTITUTIONS*NAME_CLASS*U,Confraternidad de [….] Peñafiel,,,,,,Gómez Moreno,,,,,,,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1451,,,,,,Gómez Moreno,,,,,,,,,,,BETA bibid 4616,,,,INSTITUTIONS*RELATED_MANCLASS*TRA,BETA manid 4886,,,,,,,,,,,,Averiguar nombre de la confraternidad,Nombre,2009-01-05,FAULHABER,2022-09-11,FAULHABER,,,,,Confraternidad de [….] Peñafiel
BETA insid 5179,INSTITUTIONS*NAME_CLASS*U,Capuchinos de Oristany,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFMCAP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-19,FAULHABER,2022-09-11,FAULHABER,,,,,Oristany (diócesis): Capuchinos de Oristany
BETA insid 5180,INSTITUTIONS*NAME_CLASS*U,Ordo Cisterciensis,,,,,,Wikipedia,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 2170,,1098,,,,Wikipedia,INSTITUTIONS*CLASS*RELIGIOUSORDER,INSTITUTIONS*TYPE*OCIST,,,,,,,,,,,,,,,,,,,,BETA bibid 4653,,,,,,,,,,,,,,,,,,,2009-07-31,FAULHABER,2022-09-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://en.wikipedia.org/wiki/Cistercians,Wikipedia,2009-08-01,Ordo Cisterciensis
BETA insid 5181,INSTITUTIONS*NAME_CLASS*U,Santa María de Jesús de Alcalá,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1040,,,,,,,,,,,,,,,,,BETA bibid 1936,II,756,,,,,,,,,,,,,,,De Alcalá,Alcalá de Henares ?,2009-11-17,FAULHABER,2022-09-13,FAULHABER,,,,,Alcalá de Henares: Santa María de Jesús de Alcalá
BETA insid 5182,INSTITUTIONS*NAME_CLASS*U,Monasterio de Arrizafa de Córdoba,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,,,,,,,,,,,,BETA bibid 1936,II,756,,,,,,,,,,,,,,,,,2009-11-17,FAULHABER,2022-09-13,FAULHABER,,,,,Monasterio de Arrizafa de Córdoba
BETA insid 5183,INSTITUTIONS*NAME_CLASS*U,Hospital de la Misericordia de Segovia,,,,,,{I}DHEE{/I} 2400,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1497-10-28,ad quem,,,muerte del fundador,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1084,,,,,,,,,,,,,,,,,BETA bibid 1936,IV,2400,,,,,,,,,,,,,,,,,2009-11-17,FAULHABER,2022-09-13,FAULHABER,,,,,Hospital de la Misericordia de Segovia
BETA insid 5184,INSTITUTIONS*NAME_CLASS*U,Santo Domingo de Benfica,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-19,FAULHABER,2022-09-13,FAULHABER,,,,,Santo Domingo de Benfica
BETA insid 5185,INSTITUTIONS*NAME_CLASS*U,John Penington & Son,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 2191,,1833,,,,Penington Family Papers,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2191,,,,,,,,,,,,,,,,,BETA bibid 5007,,,,,,,,,,,,,,,,,,,2009-12-28,FAULHABER,2015-05-10,FAULHABER,,,,,Philadelphia: John Penington & Son
BETA insid 5186,INSTITUTIONS*NAME_CLASS*U,University of Pennsylvania,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-28,FAULHABER,,,,,,,Philadelphia: University of Pennsylvania
BETA insid 5187,INSTITUTIONS*NAME_CLASS*U,Henry Schuman,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-29,FAULHABER,,,,,,,New York: Henry Schuman
BETA insid 5188,INSTITUTIONS*NAME_CLASS*U,San Andrés,,,,,,BNM 1737,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,BNM 1737,,,,,,,,,,,BETA bibid 1004,V,112,1737,,,,,,,,,,,,,,,,2010-01-09,FAULHABER,2023-04-06,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bne.es/es/Catalogos/InventarioManuscritos/docs/invgenmss05x1x.pdf,BNE,2010-01-09,Madrid: San Andrés
BETA insid 5189,INSTITUTIONS*NAME_CLASS*U,Librería José Porrúa Turanzas,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-26,FAULHABER,2012-07-24,FAULHABER,,,,,Madrid: Librería José Porrúa Turanzas
BETA insid 5190,INSTITUTIONS*NAME_CLASS*U,Librería de Antaño,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-13,FAULHABER,2022-09-11,FAULHABER,,,,,Buenos Aires: Librería de Antaño
BETA insid 5191,INSTITUTIONS*NAME_CLASS*U,Santa María de Meyá,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-09,FAULHABER,2022-09-13,FAULHABER,,,,,Santa María de Meyá
BETA insid 5192,INSTITUTIONS*NAME_CLASS*U,"Taunton’s College, Southampton",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-12,PEREA,2022-09-13,FAULHABER,,,,,"Taunton’s College, Southampton"
BETA insid 5193,INSTITUTIONS*NAME_CLASS*U,Delegación de Hacienda de Valladolid,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1028,,1902,ad quem,,,Roca 1902,,,,,,,,,,,BETA bibid 3803,,,,,,,,,,,,,,,,,,,2010-07-06,FAULHABER,2022-09-13,FAULHABER,,,,,Delegación de Hacienda de Valladolid
BETA insid 5194,INSTITUTIONS*NAME_CLASS*U,Universidad Complutense,,1970,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,1836,,,,,,,BETA insid 1354,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,"Wikipedia:<br /><br />La Universidad de Alcalá, Universidad Complutense o Universidad Cisneriana (Complutensis Universitas) fue la universidad que existió en la localidad española de Alcalá de Henares (perteneciente actualmente a la Comunidad de Madrid). Fundada en 1499 por el Cardenal Cisneros, durante los siglos XVI y XVII, se convirtió en el gran centro de excelencia académica.1? En 1777 se la separó física y orgánicamente de su Colegio Mayor de San Ildefonso, y se pasó a denominar Real Universidad de Alcalá, con sede en el antiguo edificio del Colegio Máximo de los Jesuitas de Alcalá de Henares. En 1836 la universidad se integró junto con las enseñanzas de los Reales Estudios de San Isidro (Colegio Imperial) y el Real Museo de Ciencias Naturales de Madrid en una única institución, creando así la Universidad Central de Madrid, que con el paso del tiempo se convirtió en la actual Universidad Complutense de Madrid.<br /><br />En 1836, bajo el reinado de Isabel II, la universidad [de Alcalá] fue trasladada a Madrid, donde tomó el nombre de Universidad Central.26?27? El 2 de octubre de 1848, Vicente de la Fuente (último rector del Colegio de Málaga) fue comisionado para trasladar la biblioteca de la Universidad complutense a la Central de Madrid; en esta labor distribuyó, clasificó y colocó en el espacio de tres meses los 20.000 volúmenes que la formaban en el establecimiento que se abrió en Madrid, en la calle de San Bernardo, el 10 de enero de 1849. En 1970 adoptaría el nombre de Universidad Complutense de Madrid.",,2010-08-17,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Universidad_de_Alcal%C3%A1_(hist%C3%B3rica),Wikipedia,2017-07-13,Madrid: Universidad Complutense
BETA insid 5195,INSTITUTIONS*NAME_CLASS*U,San Clemente de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCIST,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-19,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monasteriodesanclemente.com/,,2010-10-19,San Clemente de Toledo
BETA insid 5196,INSTITUTIONS*NAME_CLASS*U,San Miguel de Escalada,?,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-29,FAULHABER,2022-09-13,FAULHABER,,,,,San Miguel de Escalada
BETA insid 5197,INSTITUTIONS*NAME_CLASS*U,Colegiata de San Martín de Elines,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2222,,,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2010-11-29,FAULHABER,2022-09-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Colegiata_de_San_Mart%C3%ADn_de_Elines,Wikipedia,2010-11-29,Colegiata de San Martín de Elines
BETA insid 5198,INSTITUTIONS*NAME_CLASS*U,San Blas de Cifuentes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-30,FAULHABER,2022-09-13,FAULHABER,,,,,San Blas de Cifuentes
BETA insid 5200,INSTITUTIONS*NAME_CLASS*U,Abbaye de Saint-Denis,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-24,FAULHABER,,,,,,,Abbaye de Saint-Denis
BETA insid 5201,INSTITUTIONS*NAME_CLASS*U,Real Audiencia de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-11,FAULHABER,2022-09-13,FAULHABER,,,,,Real Audiencia de Sevilla
BETA insid 5202,INSTITUTIONS*NAME_CLASS*U,Gabinete de Historia Natural. Biblioteca Izquierdo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MUSE,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,1904,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,RI/200(1),,,,,,,,,,,,,,Entregado a la BNE en 1904<br />,,2011-08-16,FAULHABER,2015-05-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Eugenio_Izquierdo,Wikipedia,2014-02-21,Madrid: Gabinete de Historia Natural. Biblioteca Izquierdo
BETA insid 5203,INSTITUTIONS*NAME_CLASS*U,Archivo de la Curia Episcopal de València,,,,,,Toro Pascua,,,,,,,,,,,INSTITUTIONS*CLASS*ARCHIVE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1098,,,,,,,,,,,,,,,,,BETA bibid 5409,,89,,,,,,,,,,,,,,,,,2011-08-21,FAULHABER,2022-09-13,FAULHABER,,,,,Archivo de la Curia Episcopal de València
BETA insid 5204,INSTITUTIONS*NAME_CLASS*U,Catedral de Santa María de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-21,FAULHABER,2022-09-13,FAULHABER,,,,,Catedral de Santa María de València
BETA insid 5205,INSTITUTIONS*NAME_CLASS*U,Santa Cruzada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-24,FAULHABER,,,,,,,Santa Cruzada
BETA insid 5206,INSTITUTIONS*NAME_CLASS*U,Santa Maria della Scala di Roma,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1196,,1610,,,,,,,,,,,,,,,BETA bibid 4653,,,,,,,,,,,,,,,,,Título cardenalicio,,2011-10-07,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://en.wikipedia.org/wiki/List_of_titular_churches_in_Rome,Wikipedia,2011-10-07,Santa Maria della Scala di Roma
BETA insid 5207,INSTITUTIONS*NAME_CLASS*U,Bibliothèque nationale,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-07,FAULHABER,2022-09-13,FAULHABER,,,,,Paris: Bibliothèque nationale
BETA insid 5208,INSTITUTIONS*NAME_CLASS*U,Librarie Damascène Morgand,,1882,,1897.0,,Grolier Club,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1001,,1875,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1001,,,,,,,,,,,,,,,,,BETA bibid 5443,,,,,,,,,,,,,,,,,,,2011-10-10,FAULHABER,2022-09-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://zippo.vtls.com/cgi-bin/grolier/chameleon?host=zippo.vtls.com%206403%20DEFAULT&search=KEYWORD&function=CARDSCR&SourceScreen=INITREQ&sessionid=2011101013493522301&skin=portal&conf=.%2fchameleon.conf&lng=en&itemu1=1035&u1=1035&t1=damascenę20morgand&elementcount=3&pos=4&prevpos=1&,Grolier Club,,Paris: Librarie Damascène Morgand
