LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 1044,LIBRARY*NAME_CLASS*CURRENT,Archivo ducal de la Casa del Infantado,,,,,,,Archivo Regional de la Comunidad de Madrid,Madrid,,España,28045,(+34) 91 720 88 67,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Está depositado en el Archivo Regional de la Comunidad de Madrid los Fondos madrileños del Archivo Ducal de la Casa del Infantado<br /><br />En virtud del convenio de depósito establecido el 12 de abril de 2016 entre la Comunidad de Madrid y la Casa del Infantado, se produce el 19 de mayo de 2016 el ingreso de los documentos denominados Fondos madrileños del Archivo Ducal de la Casa del Infantado: Archivos de Manzanares El Real y de la Fundación Hospital San Salvador en Buitrago de Lozoya, en el Archivo Regional de la Comunidad de Madrid.<br /><br />Bajo este nombre se agrupan los documentos de dos antiguas instituciones enclavadas en el territorio de la actual Comunidad de Madrid, vinculadas, desde su origen, al antiguo y extenso linaje de la Casa del Infantado: Condado del Real de Manzanares y Hospital de San Salvador de Buitrago de Lozoya.",,2020-10-12,FAULHABER,2020-10-14,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.madrid.org/archivos_atom/index.php/archivo-ducal-de-la-casa-del-infantado,Comunidad de Madrid. Archivo Regional,2020-10-20,Madrid: Archivo del Duque del Infantado
BETA libid 1046,LIBRARY*NAME_CLASS*SHORT,José María de Areilza,,,,,,,,Bilbao,,,,,,,José María de,Areilza,,,Fundador,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 8374,,,Z,BETA bioid 8621,,,,,,,,,Biblioteca particular rica en materiales para la historia de las provincias vascongadas.<br /><br />A su muerte en 1998 es de suponer que la biblioteca pasó a sus herederos,,2020-10-26,FAULHABER,2020-11-25,FAULHABER,,,,,Bilbao: José María de Areilza
BETA libid 1048,LIBRARY*NAME_CLASS*SHORT,Biblioteca de la Familia Ruano Talero,,,,,,,,Lugar desconocido,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 4685,,LIII,Rt,,,,,,,,,,"Villacorta 2020: “ Tuve la suerte de visitar el Palacio Bustamante, en la localidad de Renedo de Piélagos (Cantabria), propiedad de la familia Ruano Talero, donde se hallaba la biblioteca. Lamentablemente, en estos momentos el palacio se encuentra en venta y desconozco el <br />paradero de los documentos que componían dicha biblioteca.",,2020-10-26,FAULHABER,2021-06-28,FAULHABER,,,,,Lugar desconocido: Biblioteca de la Familia Ruano Talero
BETA libid 1049,LIBRARY*NAME_CLASS*SHORT,Biblioteca de Francisco de la Herrán,,,,,,,,Bilbao,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 4685,,,Z,,,,,,,,,,,,2020-10-26,FAULHABER,2020-11-25,FAULHABER,,,,,Bilbao: Biblioteca de Francisco de la Herrán
BETA libid 105,LIBRARY*NAME_CLASS*SHORT,Staats- und Stadtbibliothek,,,,,,,Schaezlerstrasse 25,Augsburg,,Deutschland,86152,+49 821 71013-2739,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,1000 - 1730 l-v,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 5313,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 7329,,,,,,,,,,,,,,,2009-08-15,WARD,2017-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.susb-augsburg.de/,Stadtbibliothek,2014-10-12,Augsburg: Staats- und Stadtbibliothek
BETA libid 1050,LIBRARY*NAME_CLASS*SHORT,Biblioteca Koldo Mitzelena,,,,,,,"Urdaneta, 9",San Sebastián - Donostia,Guipúzcoa,España,2000,943 112 760,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,lunes-viernes 8:30 - 20:30,,,,,,,,,Vitoria BD,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2020-10-30,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*EMA,kmliburutegia@gipuzkoa.eus,Kulturunea Mitxelena,2020-10-29,San Sebastián - Donostia: Biblioteca Koldo Mitzelena
BETA libid 1051,LIBRARY*NAME_CLASS*SHORT,Archivo Histórico Foral de Bizkaia.,,,,,,,"María Díaz de Haroko kalea, 11",Bilbao,,España,48013,94 4067722,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2020-10-30,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://apps.bizkaia.net/ARIT/servlet/webAgentARIT,Catálogo del Archivo Histórico de la Diputación Foral de Bizkaia.,2020-10-29,Bilbao: Archivo Histórico Foral de Bizkaia.
BETA libid 1052,LIBRARY*NAME_CLASS*CURRENT,Archivo Municipal de Teruel,,,,,,,Casa Consistorial,Teruel,,,44001,+34 978619933,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,lunes-viernes 0830-1330,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-19,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.teruel.es/portal/contenedor1.jsp?seccion=s_fdes_d4_v1.jsp&codbusqueda=418&language=es&codResi=1&codMenuPN=56&codMenuSN=321&codMenu=421,Ayuntamiento de Teruel,2020-11-19,Teruel: Archivo Municipal
BETA libid 1053,LIBRARY*NAME_CLASS*CURRENT,Archivo Histórico Provincial de Teruel,,,,,,,"Ronda de Dámaso Torán, 54",Teruel,,,44003,+34 978 608 387,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,lunes-viernes 0830-1330,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-23,FAULHABER,2023-02-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.teruel.es/portal/contenedor1.jsp?seccion=s_fdes_d4_v1.jsp&codbusqueda=418&language=es&codResi=1&codMenuPN=56&codMenuSN=321&codMenu=421,Ayuntamiento de Teruel,2020-11-19,Teruel: AHP Teruel
BETA libid 1054,LIBRARY*NAME_CLASS*SHORT,Biblioteca Particular,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5670,,4-5,,,,,,,,,,,"Bautista 2020: Contiene un MS del {I}Libro de las generaciones y linajes de los reyes{/I}, copiado por Juan Vázquez del Mármol",,2020-12-01,FAULHABER,,,,,,,Madrid: Biblioteca Particular
BETA libid 1055,LIBRARY*NAME_CLASS*SHORT,Országos Széchényi Könyvtár,,,,,,,Szent György Tér 4-5-6,Budapest,,Hungria,H-1014,(1) 224-3700,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-18,FAULHABER,2022-02-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.oszk.hu/en,Országos Széchényi Könyvtár,2021-01-18,Budapest: Országos Széchényi Könyvtár
BETA libid 1056,LIBRARY*NAME_CLASS*SHORT,Banco de España,,,,,,,"Alcalá, 48",Madrid,,,28014,,,,,,,,,,,,l-v 09:30 - 14:00 (cita previa),,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 1056, suprimido por descuido.",,2021-03-10,FAULHABER,2022-11-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://repositorio.bde.es/handle/123456789/275,Banco de España,2021-03-10,Madrid: Banco de España
BETA libid 1057,LIBRARY*NAME_CLASS*SHORT,Biblioteca de Andalucía,,,,,,,"C/ Profesor Sáinz Cantero, 6",Granada,,España,18002,+34 958026900,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-22,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.juntadeandalucia.es/cultura/ba,Junta de Andalucía,2021-03-22,Granada: Biblioteca de Andalucía
BETA libid 1058,LIBRARY*NAME_CLASS*SHORT,Universidad Veracruzana,,,,,,,Av. de las Culturas Veracruzanas No. 1,Xalapa,Veracruz,México,91090,"+ 52 (228) 8421700 ext. 12126, 12138",LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-16,FAULHABER,2021-08-30,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uv.mx/dgbuv/,U. Veracruzana,2021-05-16,Xalapa: Universidad Veracruzana
BETA libid 1059,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Palafoxiana,,,,,,,5 Oriente 5,Puebla,Puebla,México,72000,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://palafoxiana.com/,Biblioteca Palafoxiana,2022-09-13,Puebla: Biblioteca Palafoxiana
BETA libid 106,LIBRARY*NAME_CLASS*SHORT,Archivo Municipal,,,,,,,,Ávila,Ávila,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2009-08-15,WARD,2016-12-14,FAULHABER,,,,,Ávila: Archivo Municipal
BETA libid 1060,LIBRARY*NAME_CLASS*CURRENT,Archivo Histórico Provincial,,,,,,,"Julián Besteiro, 1-3",Guadalajara,Guadalajra,España,19071,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 1013, suprimido por descuido",,2022-11-04,FAULHABER,,,,,,,Guadalajara: Archivo Histórico Provincial
BETA libid 1061,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Sorbonne Université - Marcel Bataillon,,,,,,,,Paris,,France,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 1026, suprimido por descuido",,2022-11-04,FAULHABER,,,,,,,Paris: Bibliothèque Sorbonne Université - Marcel Bataillon
BETA libid 1062,LIBRARY*NAME_CLASS*CURRENT,Archivo Regional de la Comunidad de Madrid,,,,,,,Archivo Regional de la Comunidad de Madrid,Madrid,Madrid,España,28045,(+34) 91 720 88 67,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 1045, suprimido por descuido.<br /><br />En virtud del convenio de depósito establecido el 12 de abril de 2016 entre la Comunidad de Madrid y la Casa del Infantado, se produce el 19 de mayo de 2016 el ingreso de los documentos denominados Fondos madrileños del Archivo Ducal de la Casa del Infantado: Archivos de Manzanares El Real y de la Fundación Hospital San Salvador en Buitrago de Lozoya, en el Archivo Regional de la Comunidad de Madrid.<br /><br />Bajo este nombre se agrupan los documentos de dos antiguas instituciones enclavadas en el territorio de la actual Comunidad de Madrid, vinculadas, desde su origen, al antiguo y extenso linaje de la Casa del Infantado: Condado del Real de Manzanares y Hospital de San Salvador de Buitrago de Lozoya.",,2022-11-04,FAULHABER,2022-11-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://gestiona3.madrid.org/opacarchivo,Comunidad de Madrid. Archivo Regional. Catálogo,2020-10-20,Madrid: Archivo Regional de la Comunidad de Madrid
BETA libid 1063,LIBRARY*NAME_CLASS*CURRENT,Universitätsbibliothek Rostock,,,,,,,,Rostock,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-04: Creado para sustituir el libid 316, suprimido por descuido.",,2022-11-04,FAULHABER,2022-11-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uni-rostock.de/ub/index_xen.shtml\,,2009-08-15,Rostock: Universitätsbibliothek Rostock
BETA libid 1064,LIBRARY*NAME_CLASS*SHORT,Catholic University,,,,,,,"620 Michigan Ave., N.E.",Washington,DC,U.S.,20064,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 11232,,,,,,,,,,,,,,,,,,,,,"Faulhaber 2022-11-19: Creado para sustituir el libid 371, suprimido por descuido.",,2022-11-10,FAULHABER,2022-11-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.uni-rostock.de/ub/index_xen.shtml\,,2009-08-15,Washington: Catholic University
BETA libid 1065,LIBRARY*NAME_CLASS*CURRENT,Voralberger Landesbibliothek,,,,,,,Fluherstrasse 4,Bregenz,Voralberg,Republik Österreich,6900,+43 5574 511 44005,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-16,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://vlb.vorarlberg.at/,Voralberger Landesbibliothek,2022-11-18,Bregenz: Voralberger Landesbibliothek
BETA libid 1066,LIBRARY*NAME_CLASS*SHORT,Bibliothèque Municipale,,,,,,,,Nantes,,,44113,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-23,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://bm.nantes.fr/home.html,BM Nantes,2022-11-23,Nantes: Bibliothèque Municipale
BETA libid 1067,LIBRARY*NAME_CLASS*CURRENT,Escalante,,,,,,,,,Cantabria,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 8718,,,,,,,,,,,,,,,2023-02-02,FAULHABER,,,,,,,: Escalante
BETA libid 1068,LIBRARY*NAME_CLASS*SHORT,Sé,,,,,,,Largo Marquês de Marialva,Évora,,Portugal,,266 759 330,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 4738,,,,,BETA geoid 1142,,,,,,,,,,2023-02-03,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.evoracathedral.com/,Sé de Évora,2023-02-03,Évora: Sé
BETA libid 1069,LIBRARY*NAME_CLASS*SHORT,Lobkowicz,,,,1939.0,ca. ad quem,,,Praha,,Česká republika,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,BETA geoid 2488,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 11241,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 6802,,69-74,,,BETA geoid 2489,,BETA subid 1295,,,,,,¿Ha sido ya restaurada la biblioteca a la familia Lobkowicz?,,2023-04-10,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Roudnice_Lobkowicz_Library,Wikipedia,2023-04-10,Praha: Lobkowicz
BETA libid 107,LIBRARY*NAME_CLASS*SHORT,Archivo Municipal,,,,,,,,Baeza,Jaén,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2009-08-15,WARD,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.baeza.es/baeza/extranet/proyectoDetalle?al_pry_pk=43,,2009-08-15,Baeza: Archivo Municipal
BETA libid 1070,LIBRARY*NAME_CLASS*SHORT,Musée Dobrée,,,,,,,	,Nantes,,France,44000,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*VEA,BETA bibid 5094,,,135880187,,,,,,,,,,,,2023-12-21,FAULHABER,2024-01-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.musee-dobree.fr/jcms/navigation/accueil-grand-patrimoine-fr-j_6,Musée Dobrée,2023-12-21,Nantes: Musée Dobrée
BETA libid 1071,LIBRARY*NAME_CLASS*SHORT,Eggenberg,,,,,,,Státní hrad a zámek Český Krumlov,Český Krumlov,,República Checa,381 01,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 6802,,59-65,,,,,,,,,,,,,2023-12-26,FAULHABER,2024-01-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://castle.ckrumlov.cz/en/zamek_2nadvori_knihov/,,2023-12-26,Český Krumlov: Eggenberg
BETA libid 1072,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Particular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 8206,,,16699,,,,,,,,,,,,2023-12-27,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://n2t.net/ark:/87925/drs1.iberian.19955,Iberian Books,2023-12-27,: Biblioteca Particular
BETA libid 1073,LIBRARY*NAME_CLASS*SHORT,van Loock,,,,,,,"51-53, Rue Saint-Jean",Bruxelles,,Belgique,B-1000,+32 (0)2 512 74 65,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*BKDL,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 11248,,,,,,,,,,,,,,,,,,,,,,,2024-01-16,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://ilab.org/fr/affiliate/librairie-claude-van-loock,Ligue Internationale de la Librairie Ancienne,2024-01-16,Bruxelles: van Loock
BETA libid 1075,LIBRARY*NAME_CLASS*CURRENT,Comunale,,,,,,,"Piazza Della Libertà, 1",Urbania,Pesaro-Urbino,Italia,61049,0722 313151,LIBRARY*PHONE_LOC*MAIN,,,,,,,,biblio.urbania@provincia.ps.it,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-27,PEREA,2024-01-27,PEREA,UNIVERSAL*INTERNET_CLASS*URL,https://www.comune.urbania.ps.it/vivere-urbania/biblioteca-e-archivio-storico,,2024-01-27,Urbania: Comunale
BETA libid 1076,LIBRARY*NAME_CLASS*SHORT,Knihovná Národniho Muzea,,,,,,,Klementinum 190,Praha,,Česká republika,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 6802,,39-47,,,BETA geoid 2489,,BETA subid 1295,,,,,,,,2024-02-01,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*CAT,https://nm.opac.nm.cz/?locale=en#!/,Knihova Narodniho Muzea,2024-02-01,Praha: Knihovná Národniho Muzea
BETA libid 1077,LIBRARY*NAME_CLASS*SHORT,Biblioteca Fray Francisco de Burgoa,,,,,,,Macedonio Alcalá s/n,Oaxaca,Oaxaca,México,68000,+52 951 516 2991,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,martes a viernes 10am-3pm,"sábado, domingo y lunes",,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2913,,,,,,,,,,2024-02-16,PEREA,2024-02-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecaburgoa.org.mx/,Biblioteca Burgoa,2024-02-16,Oaxaca: Biblioteca Fray Francisco de Burgoa
BETA libid 1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-16,FAULHABER,,,,,,,
BETA libid 1079,LIBRARY*NAME_CLASS*CURRENT,Archvo Histórico Provincial de León,,,,,,,"Plaza Puerta Castillo, s/n",León,León,España,24003,987 244 010,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,l-v 0900-1400,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-03,FAULHABER,2024-06-03,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://archivoscastillayleon.jcyl.es/web/es/nuestros-archivos/archivo-historico-provincial-leon.html,Archivos de Castilla y León,2024-06-03,León: Archvo Histórico Provincial
BETA libid 108,LIBRARY*NAME_CLASS*SHORT,Johns Hopkins University,,,,,,,,Baltimore,MD,U.S.,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-21,FAULHABER,1989-12-11,FAULHABER,,,,,Baltimore: Johns Hopkins University
BETA libid 1080,LIBRARY*NAME_CLASS*SHORT,Archivo General,,,,,,,"Avda. de los Pinos, 4",Murcia,,España,30009,968 36 86 10,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,Lunes: 8:30 a 14:30 y 16:00 a 20:00,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2024-06-20,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*CAT,https://archivogeneral.carm.es/archivoGeneral/arg.inicio,Archivo General Región de Murcia,2024-06-20,Murcia: Archivo General
BETA libid 1081,LIBRARY*NAME_CLASS*CURRENT,Archivo Histórico de Protocolos de Madrid,,,,,,,"Ramírez de Prado, 3 - planta baja",Madrid,Madrid,España,28045,91 420 05 34,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />,,2024-06-26,FAULHABER,2024-06-26,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://gestiona.comunidad.madrid/archivos_atom/index.php/archivo-historico-de-protocolos-de-madrid,Comunidad de Madrid,24-06-26,Madrid: Archivo Histórico de Protocolos de Madrid
BETA libid 109,LIBRARY*NAME_CLASS*SHORT,Walters Art Museum,,,,,,,600 North Charles Street,Baltimore,MD,U.S.,21201,410-547-9000,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-21,FAULHABER,2015-11-25,FAULHABER,,,,,Baltimore: Walters Art Museum
BETA libid 110,LIBRARY*NAME_CLASS*SHORT,Academia de Bones Lletres,,,,,,,,Barcelona,,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2009-10-21,FAULHABER,2016-11-29,FAULHABER,,,,,Barcelona: Academia de Bones Lletres
BETA libid 111,LIBRARY*NAME_CLASS*CURRENT,Arxiu de la Corona d’Aragó,,,,,,,"C/ Almogàvers, 77",Barcelona,Barcelona,España,08018,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2016-11-29,FAULHABER,2024-06-26,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.cultura.gob.es/archivos-aca/ca/portada.html,Ministerio de Cultura,2024-06-26,Barcelona: Arxiu de la Corona d’Aragó
BETA libid 113,LIBRARY*NAME_CLASS*SHORT,Ateneu,,,,,,,,Barcelona,Barcelona,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2009-10-21,FAULHABER,2016-11-29,FAULHABER,,,,,Barcelona: Ateneu
BETA libid 114,LIBRARY*NAME_CLASS*SHORT,Biblioteca Pública Episcopal del Seminario,,,,,,,"Diputación, 231",Barcelona,,España,08007,+ 34 934 541 607,LIBRARY*PHONE_LOC*MAIN,,Josep Maria,Martí Bonet,Dr.,Reverendo padre,Director (2009),+34 932 701 017,mmartib@arqbcn.cat,LIBRARY*CONTACT_TYPE*M,9:30-13 l-s,agosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,II,16-20,7,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2009-08-15,WARD,2020-08-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,info@bibliotecaepiscopalbcn.org,CCPBE,2015-11-01,Barcelona: Biblioteca Pública Episcopal del Seminario
