LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 893,LIBRARY*NAME_CLASS*SHORT,University of Connecticut (Dodd),,,,,,,309 Fairfield Way,Storrs,CT,,06269,(860) 486-2518,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-08,FAULHABER,2024-09-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://lib.uconn.edu/,U. of Connecticut,2014-02-08,Storrs: University of Connecticut (Dodd)
BETA libid 893,LIBRARY*NAME_CLASS*CURRENT,UCONN [University of Connecticut] University Libraries. Archives & Special Collections at the Thomas J. Dodd Research Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 894,LIBRARY*NAME_CLASS*SHORT,UNSW Library,,,,,,,,Sydney,New South Wales,Australia,2052,+61 2 9385 2650,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-08,FAULHABER,2024-09-20,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.library.unsw.edu.au/index.html,U. of New South Wales,2014-02-14,Sydney: UNSW Library
BETA libid 894,LIBRARY*NAME_CLASS*CURRENT,University of New South Wales. UNSW Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 899,LIBRARY*NAME_CLASS*SHORT,Universität Hamburg,,,,,,OCLC,,Hamburg,,,20146,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-13,FAULHABER,2024-09-20,FAULHABER,,,,,Hamburg: Universität Hamburg
BETA libid 899,LIBRARY*NAME_CLASS*CURRENT,Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky,,,,,,OCLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 899,LIBRARY*NAME_CLASS*OTHR,"UB Carl von Ossietzky, Universität Hamburg",,,,,,OCLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 900,LIBRARY*NAME_CLASS*CURRENT,Herzogin Anna Amalia Bibliothek / Klassik Stiftung Weimar,,,,,,OCLC,,Weimar,,Alemania,99423,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-13,FAULHABER,2024-09-20,FAULHABER,,,,,Weimar: Herzogin Anna Amalia Bibliothek
BETA libid 900,LIBRARY*NAME_CLASS*SHORT,Herzogin Anna Amalia Bibliothek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 902,LIBRARY*NAME_CLASS*SHORT,Kansas (Spencer),,,,,,,,Lawrence,KS,,66045,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-16,FAULHABER,2024-09-21,FAULHABER,,,,,Lawrence: Kansas (Spencer)
BETA libid 902,LIBRARY*NAME_CLASS*CURRENT,University of Kansas. Kenneth Spencer Research Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 903,LIBRARY*NAME_CLASS*SHORT,Universitätsbibliothek,,,,,,,Am Hubland,Würzburg,,Deutschland,97074,0931/31-85906,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-17,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliothek.uni-wuerzburg.de/startseite/,BU Würzburg,2014-02-17,Würzburg: Universitätsbibliothek
BETA libid 903,LIBRARY*NAME_CLASS*CURRENT,Universitätsbibliothek Würzburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliothek.uni-wuerzburg.de/kataloge/,BU Würzburg - Kataloge,2014-02-17,
BETA libid 906,LIBRARY*NAME_CLASS*SHORT,University of Colorado,,,,,,,1720 Pleasant Street,Boulder,CO,,80309-0184,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-26,FAULHABER,2024-09-21,FAULHABER,,,,,Boulder: University of Colorado
BETA libid 906,LIBRARY*NAME_CLASS*CURRENT,University of Colorado (Norlin),,,,,,,University of Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 909,LIBRARY*NAME_CLASS*SHORT,Vanderbilt University,,,,,,,,Nashville,TN,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-04,FAULHABER,2024-09-21,FAULHABER,,,,,Nashville: Vanderbilt University
BETA libid 909,LIBRARY*NAME_CLASS*CURRENT,"Vanderbilt University, Jean and Alexander Heard Library",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 910,LIBRARY*NAME_CLASS*SHORT,Société Historique et Archéologique de Langres,,,,,,,Bâtiment 12,Langres,,France,5220,03.25.88.57.00,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3059,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1002,,BETA subid 1289,,,,,,,,2014-03-05,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,shal.langres@orange.fr,Médiathèque de Langres,2014-03-05,Langres: Société Historique et Archéologique de Langres
BETA libid 910,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque de la Société Historique et Archéologique de Langres (SHAL),,,,,,,215 avenue du 21è Régiment d’Infanterie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 911,LIBRARY*NAME_CLASS*SHORT,Rossíiskaya akadémiya,,,,,,,,Sankt-Peterburg,,Rusia,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-05,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.ras.ru/index.aspx,Rossiiskaya akadémiya,2014-03-05,Sankt-Peterburg: Rossíiskaya akadémiya
BETA libid 911,LIBRARY*NAME_CLASS*CURRENT,Rossíiskaya akadémiya naúk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 911,LIBRARY*NAME_CLASS*TRAN,Academia de Ciencias de Rusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 912,LIBRARY*NAME_CLASS*SHORT,Nacional [BNV],,,,,,,Avenida Panteón,Caracas,,Venezuela,1010,(58) (212) 505.91.25,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-05,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bnv.gob.ve/,BNV,2014-03-05,Caracas: Nacional [BNV]
BETA libid 912,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Nacional de Venezuela,,,,,,,,,,,,(58) (212) 505.91.24,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 913,LIBRARY*NAME_CLASS*SHORT,Universidad,,,,,,,Recinto de Río Piedras,San Juan,PR,,00931-3301,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-07,FAULHABER,2024-09-21,FAULHABER,,,,,San Juan: Universidad
BETA libid 913,LIBRARY*NAME_CLASS*CURRENT,Universidad de Puerto Rico,,,,,,,entre la Avenida Barbosa y la Ave. Ponce de León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 914,LIBRARY*NAME_CLASS*SHORT,Arquivo Distrital,,,,,,,Largo do Paço,Braga,,Portugal,4704-553,253 601 178,LIBRARY*PHONE_LOC*SEC,,,,,,,,,,de segunda a sexta das 9:00h às 13:00h e das 14:00h às 18:00h,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-29,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.adb.uminho.pt,U. do Minho,2014-04-29,Braga: Arquivo Distrital
BETA libid 914,LIBRARY*NAME_CLASS*CURRENT,Arquivo Distrital de Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 916,LIBRARY*NAME_CLASS*SHORT,Abadía de Poblet,,,,,,,"C/ Corona d’Aragó, 11",Vimbodí i Poblet,Tarragona,España,43430,977870089,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3063,,,,,,,,,,,,,,,,,BETA bibid 3952,,,,,,,,,,,,,,,2014-07-23,FAULHABER,2024-09-21,FAULHABER,,,,,Vimbodí i Poblet: Abadía de Poblet
BETA libid 916,LIBRARY*NAME_CLASS*CURRENT,Abadia de Poblet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 929,LIBRARY*NAME_CLASS*SHORT,Menichetti,,,,1997.0,,,,Gubbio,,Italia,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3064,,,,,,,,,,,,,,,,,BETA bibid 6703,,94n,,,BETA geoid 1029,,BETA subid 1292,,,,,,La biblioteca perteneció al médico italiano Pier Luigi Menichetti (1923-01-28 - 1997),,2015-03-12,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.eugubininelmondo.it/cronaca2009_aprile.html#Menichetti,Assoc. Eugubini nel Mondo,2015-03-12,Gubbio: Menichetti
BETA libid 929,LIBRARY*NAME_CLASS*CURRENT,Dr. Pier Luigi Menichetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 934,LIBRARY*NAME_CLASS*SHORT,Universitet,,,,,,,Box 222,Göteborg,,Sverige,405 30,031-786 00 00,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3065,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1392,,BETA subid 1301,,,,,,,,2015-08-26,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.ub.gu.se/bibliotek/G/,Göteborgs Universitet,2015-08-26,Göteborg: Universitet
BETA libid 934,LIBRARY*NAME_CLASS*CURRENT,Göteborgs Universitet Biblioteket,,,,,,,,,,,,031-786 17 45,LIBRARY*PHONE_LOC*SALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 941,LIBRARY*NAME_CLASS*SHORT,Pública - U. do Minho,,,,,,,Universidade do Minho,Braga,,,4704-553,253 601 135,LIBRARY*PHONE_LOC*MAIN,,Elísio Silva Maia,Araújo,Director de Serviços,,,,,,,,,,,,,,LIBRARY*LIBCODE_CLASS*ISTC,UMBP,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-25,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bpb.uminho.pt,U. do Minho,2015-11-25,Braga: Pública - U. do Minho
BETA libid 941,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Pública de Braga - Universidade do Minho (UMBP),,,,,,ISTC,Largo do Paço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,sec-bpb@bpb.uminho.pt,U. do Minho,,
BETA libid 944,LIBRARY*NAME_CLASS*SHORT,Santa Fe U. of Art and Design. Fogelson,,,,,,,,Santa Fe,NM,United States,87505,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-13,FAULHABER,2024-09-21,FAULHABER,,,,,Santa Fe: Santa Fe U. of Art and Design. Fogelson
BETA libid 944,LIBRARY*NAME_CLASS*CURRENT,Santa Fe University of Art and Design. Fogelson Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 951,LIBRARY*NAME_CLASS*SHORT,Loras College,,,,,,,,Dubuque,IA,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-13,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.loras.edu/academics/library/,Loras College,2016-06-13,Dubuque: Loras College
BETA libid 951,LIBRARY*NAME_CLASS*CURRENT,Loras College Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 952,LIBRARY*NAME_CLASS*SHORT,Dartmouth College,,,,,,,,Hanover,NH,,03755,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-13,FAULHABER,2024-09-21,FAULHABER,,,,,Hanover: Dartmouth College
BETA libid 952,LIBRARY*NAME_CLASS*CURRENT,Dartmouth College Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 959,LIBRARY*NAME_CLASS*SHORT,Instituto Tecnologico,,,,,,,"Eugenio Garza Sada 2501, Col. Tecnológico",Monterrey,Nuevo León,México,64849,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3069,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 8675,,,,,BETA geoid 1020,,BETA subid 1300,,,,,,,,2016-07-26,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,www.itesm.mx,Inst. Tecnológico de Monterrey,2016-07-26,Monterrey: Instituto Tecnologico
BETA libid 959,LIBRARY*NAME_CLASS*CURRENT,Instituto Tecnologico y de Estudios Superiores de Monterrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://biblioteca.mty.itesm.mx/,Inst. Tecnológico de Monterrey,2016-07-26,
BETA libid 959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*CAT,https://biblioteca-ils.tec.mx/searcħS63*spi/,Inst. Tecnológico de Monterrey,,
BETA libid 961,LIBRARY*NAME_CLASS*SHORT,Archivo Histórico Comarcal,,,,,,,"Passeig 10 d’abril, 2",Puigcerdá,Girona,,17520,972882367,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-10,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,accerdanya.cultura@gencat.cat,CCPBE,2016-08-10,Puigcerdá: Archivo Histórico Comarcal
BETA libid 961,LIBRARY*NAME_CLASS*CURRENT,Archivo Histórico Comarcal de Puigcerdá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 963,LIBRARY*NAME_CLASS*SHORT,Archivio di Stato,,,,,,,"Corso Cavour, 21",Modena,,Italia,41121,059 230549,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2970,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1029,,BETA subid 1292,,,,,,,,2016-08-19,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.asmo.beniculturali.it/,AS Modena,2016-08-19,Modena: Archivio di Stato
BETA libid 963,LIBRARY*NAME_CLASS*CURRENT,Archivio di Stato di Modena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 964,LIBRARY*NAME_CLASS*SHORT,Private Collection,,,,,,,,Quincy,Massachusetts,U.S.,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3071,,,,,,,,,,,,,,,,,BETA bibid 7095,,,,,,,,,,,,,,,2016-08-23,FAULHABER,2024-09-21,FAULHABER,,,,,Quincy: Private Collection
BETA libid 964,LIBRARY*NAME_CLASS*CURRENT,Private Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 965,LIBRARY*NAME_CLASS*SHORT,Balaguer,,,,,,,Av. Víctor Balaguer s/n,Vilanova i la Geltrú,,Barcelona,08800,938 154 202,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-20,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.victorbalaguer.cat/es,Biblioteca Museu Víctor Balaguer,2016-10-20,Vilanova i la Geltrú: Balaguer
BETA libid 965,LIBRARY*NAME_CLASS*CURRENT,Biblioteca-Museu Víctor Balaguer,,,,,,,,,,,,938 153 684,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.victorbalaguer.cat/consultes/pasifae.htm,Cat. Biblioteca Museu Víctor Balaguer,2016-10-20,
BETA libid 968,LIBRARY*NAME_CLASS*SHORT,University of Minnesota (Wilson Rare Books),,,,,,,499 Wilson Library,Minneapolis,MN,U.S.,55455,(612) 624-3321,LIBRARY*PHONE_LOC*MAIN,,Timothy,Johnson,Curator,,,612/624-3552,johns976@umn.edu,,,,,,,,,,,,,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-11,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.lib.umn.edu/bell/manarch,U. of Minnesota,2016-12-11,Minneapolis: University of Minnesota (Wilson Rare Books)
BETA libid 968,LIBRARY*NAME_CLASS*CURRENT,University of Minnesota. T. C. Wilson Rare Books Library,,,,,,,309 19th Avenue South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 973,LIBRARY*NAME_CLASS*SHORT,Wisconsin - Milwaukee,,,,,,,"UWM Libraries, 4th Floor",Milwaukee,WI,Estados Unidos,53211,+ 1 (414) 229-4345,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,l-v 1000-1700,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3073,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1837,,BETA subid 1307,,,,,,,,2017-01-21,FAULHABER,2024-09-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://uwm.edu/libraries/,U. of Wisconsin - Milwaukee,2017-01-21,Milwaukee: Wisconsin - Milwaukee
BETA libid 973,LIBRARY*NAME_CLASS*CURRENT,University of Wisconsin - Milwaukee,,,,,,,2311 E. Hartford Ave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,http://uwm.edu/libraries/special/,U. of Wisconsin - Milwaukee,2017-01-21,
BETA libid 973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,libspecial@uwm.edu,U. of Wisconsin - Milwaukee,2017-01-21,
BETA libid 979,LIBRARY*NAME_CLASS*SHORT,Reale,,,,,,,"Piazza Castello, 191",Torino,,Italia,10122,+39 011 543855,LIBRARY*PHONE_LOC*MAIN,,Giovanni,Saccani,Dptt/,,,,,,l-v 0800-1900,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2985,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1029,,BETA subid 1292,,,,,,,,2017-04-23,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecareale.beniculturali.it/index.php?lang=en,Biblioteca Reale,2017-04-22,Torino: Reale
BETA libid 979,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Reale di Tornio,,,,,,,,,,,,,,,,,,,,,,,s 0800-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,b-real@beniculturali.it,Biblioteca Reale,2017-04-22,
BETA libid 981,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,68 Rue Léon Bourgeois,Châlons-en-Champagne,,France,5100,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-29,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://bm.chalonsenchampagne.fr/mediatheques,Bibl. Municipale,2024-01-31,Châlons-en-Champagne: Municipale
BETA libid 981,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Pompidou (Municipale),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 981,LIBRARY*NAME_CLASS*OTHR,Bibliothèque municipale de Châlons-en-Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 981,LIBRARY*NAME_CLASS*OTHR,Bibliothèque municipale Châlons-sur-Marne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
