Unnamed: 0,GEOID,TYPE,MONIKER / NAME,INTERNET_ADDRESS
659,BITAGAP geoid 1722,GEOGRAPHY*TYPE*T,Olide,
660,BITAGAP geoid 1723,GEOGRAPHY*TYPE*T,Aivar,
663,BITAGAP geoid 1725,GEOGRAPHY*TYPE*T,Ensar,
664,BITAGAP geoid 1726,GEOGRAPHY*TYPE*T,Belenha,
665,BITAGAP geoid 1728,GEOGRAPHY*TYPE*R,Biscaia (região),
666,BITAGAP geoid 1729,GEOGRAPHY*TYPE*R,Fariza (região),
667,BITAGAP geoid 1730,GEOGRAPHY*TYPE*T,S. Paio,
668,BITAGAP geoid 1731,GEOGRAPHY*TYPE*T,Viveiro,
669,BITAGAP geoid 1732,GEOGRAPHY*TYPE*T,San Fagundo,
670,BITAGAP geoid 1733,GEOGRAPHY*TYPE*T,San Felizes,
671,BITAGAP geoid 1734,GEOGRAPHY*TYPE*T,Olmedo,
673,BITAGAP geoid 1736,GEOGRAPHY*TYPE*T,São João,
674,BITAGAP geoid 1737,GEOGRAPHY*TYPE*T,Santa Ovaia,
675,BITAGAP geoid 1738,GEOGRAPHY*TYPE*T,Sousela,
676,BITAGAP geoid 1739,GEOGRAPHY*TYPE*R,Coira (região),
678,BITAGAP geoid 1741,GEOGRAPHY*TYPE*T,Belfurado,
679,BITAGAP geoid 1742,GEOGRAPHY*TYPE*T,Nogueirol,
680,BITAGAP geoid 1743,GEOGRAPHY*TYPE*T,Somportes,
681,BITAGAP geoid 1744,GEOGRAPHY*TYPE*F,Ardón (castelo),
682,BITAGAP geoid 1745,GEOGRAPHY*TYPE*T,Roda,
683,BITAGAP geoid 1746,GEOGRAPHY*TYPE*T,Freixeiro,
685,BITAGAP geoid 1748,GEOGRAPHY*TYPE*T,Castro Mentireiro,
686,BITAGAP geoid 1749,GEOGRAPHY*TYPE*T,Sarilhos,
687,BITAGAP geoid 1750,GEOGRAPHY*TYPE*T,Orzelhon,
688,BITAGAP geoid 1752,GEOGRAPHY*TYPE*T,Morrazo,
689,BITAGAP geoid 1753,GEOGRAPHY*TYPE*T,Sobral [Galiza],
690,BITAGAP geoid 1754,GEOGRAPHY*TYPE*T,Bagüin,
691,BITAGAP geoid 1755,GEOGRAPHY*TYPE*T,Benavente [Galiza],
692,BITAGAP geoid 1756,GEOGRAPHY*TYPE*PA,"Moeda Velha (prédios, pontes, caminhos)",
693,BITAGAP geoid 1757,GEOGRAPHY*TYPE*T,Moimenta,
694,BITAGAP geoid 1758,GEOGRAPHY*TYPE*T,Sil,
695,BITAGAP geoid 1759,GEOGRAPHY*TYPE*F,Tudela (castelo),
696,BITAGAP geoid 1760,GEOGRAPHY*TYPE*T,Estela,
697,BITAGAP geoid 1761,GEOGRAPHY*TYPE*T,Tarraçona,
698,BITAGAP geoid 1762,GEOGRAPHY*TYPE*T,Endurra,
699,BITAGAP geoid 1763,GEOGRAPHY*TYPE*T,Darra,
701,BITAGAP geoid 1765,GEOGRAPHY*TYPE*T,Runa,
702,BITAGAP geoid 1766,GEOGRAPHY*TYPE*T,Arnado,
703,BITAGAP geoid 1767,GEOGRAPHY*TYPE*Z,San Martiño Pinario (paróquia),
704,BITAGAP geoid 1768,GEOGRAPHY*TYPE*T,Orgaz,
705,BITAGAP geoid 1769,GEOGRAPHY*TYPE*Q,Roncesvales (vale),
706,BITAGAP geoid 1770,GEOGRAPHY*TYPE*T,Campos,
707,BITAGAP geoid 1771,GEOGRAPHY*TYPE*R,Campóo (região),
710,BITAGAP geoid 1774,GEOGRAPHY*TYPE*R,Astúrias (região),
711,BITAGAP geoid 1775,GEOGRAPHY*TYPE*T,Oscos,
712,BITAGAP geoid 1776,GEOGRAPHY*TYPE*T,Romai,
713,BITAGAP geoid 1780,GEOGRAPHY*TYPE*R,Alhariz (região),
716,BITAGAP geoid 1783,GEOGRAPHY*TYPE*TERRA,Terra de Seia (terra),
717,BITAGAP geoid 1784,GEOGRAPHY*TYPE*T,Oviedo,
718,BITAGAP geoid 1785,GEOGRAPHY*TYPE*F,Castelo de Monsanto (castelo),
719,BITAGAP geoid 1786,GEOGRAPHY*TYPE*T,Faria,
720,BITAGAP geoid 1787,GEOGRAPHY*TYPE*T,Redondela,
721,BITAGAP geoid 1788,GEOGRAPHY*TYPE*T,Melide,
722,BITAGAP geoid 1791,GEOGRAPHY*TYPE*T,Basto,
723,BITAGAP geoid 1792,GEOGRAPHY*TYPE*P,Beira (província),
725,BITAGAP geoid 1794,GEOGRAPHY*TYPE*T,Aguiar de Sousa,
726,BITAGAP geoid 1795,GEOGRAPHY*TYPE*T,Santa Maria de Belém,https://www.wikidata.org/wiki/Q18500330
727,BITAGAP geoid 1796,GEOGRAPHY*TYPE*T,Tamariz,
728,BITAGAP geoid 1797,GEOGRAPHY*TYPE*T,Blandiz,
729,BITAGAP geoid 1798,GEOGRAPHY*TYPE*T,Mormojón,
730,BITAGAP geoid 1799,GEOGRAPHY*TYPE*T,S. Cecilia de Alcor,
731,BITAGAP geoid 1800,GEOGRAPHY*TYPE*T,Castro,
732,BITAGAP geoid 1801,GEOGRAPHY*TYPE*T,Librilha,
733,BITAGAP geoid 1802,GEOGRAPHY*TYPE*T,Val de Cañas,
734,BITAGAP geoid 1803,GEOGRAPHY*TYPE*R,Deza (região),
735,BITAGAP geoid 1804,GEOGRAPHY*TYPE*T,Talavera,
736,BITAGAP geoid 1805,GEOGRAPHY*TYPE*T,Lora del Rio,
737,BITAGAP geoid 1806,GEOGRAPHY*TYPE*T,Villanasur,
738,BITAGAP geoid 1807,GEOGRAPHY*TYPE*T,Fouce,
739,BITAGAP geoid 1808,GEOGRAPHY*TYPE*T,Estepar,
740,BITAGAP geoid 1809,GEOGRAPHY*TYPE*T,Vilar de Paes,
741,BITAGAP geoid 1810,GEOGRAPHY*TYPE*T,Azevedo,
742,BITAGAP geoid 1811,GEOGRAPHY*TYPE*T,Cabreiros,
743,BITAGAP geoid 1812,GEOGRAPHY*TYPE*T,Escobar,
744,BITAGAP geoid 1813,GEOGRAPHY*TYPE*T,Lavradores,
745,BITAGAP geoid 1814,GEOGRAPHY*TYPE*T,Carvoeiros,
746,BITAGAP geoid 1815,GEOGRAPHY*TYPE*T,Cisneros,
747,BITAGAP geoid 1816,GEOGRAPHY*TYPE*T,Candarei,
748,BITAGAP geoid 1817,GEOGRAPHY*TYPE*T,Souto Maior,
749,BITAGAP geoid 1818,GEOGRAPHY*TYPE*T,Vigo,
752,BITAGAP geoid 1826,GEOGRAPHY*TYPE*T,Xull\an,
753,BITAGAP geoid 1828,GEOGRAPHY*TYPE*T,Vale de Prados,
754,BITAGAP geoid 1830,GEOGRAPHY*TYPE*T,Lobatón,
755,BITAGAP geoid 1832,GEOGRAPHY*TYPE*T,Sar,
756,BITAGAP geoid 1836,GEOGRAPHY*TYPE*T,Requeixo,
757,BITAGAP geoid 1839,GEOGRAPHY*TYPE*T,Crecente,
758,BITAGAP geoid 1840,GEOGRAPHY*TYPE*T,Lampai,
759,BITAGAP geoid 1841,GEOGRAPHY*TYPE*T,Guilhade,
760,BITAGAP geoid 1843,GEOGRAPHY*TYPE*BAI,Bonaval (bairro),https://cantigas.fcsh.unl.pt/index.asp
761,BITAGAP geoid 1845,GEOGRAPHY*TYPE*T,Mouron,
762,BITAGAP geoid 1846,GEOGRAPHY*TYPE*T,Paiva,
765,BITAGAP geoid 1849,GEOGRAPHY*TYPE*T,Idanha-a-Velha,
767,BITAGAP geoid 1851,GEOGRAPHY*TYPE*T,Lumiar,
769,BITAGAP geoid 1853,GEOGRAPHY*TYPE*F,Castelo de Almourol (castelo),
780,BITAGAP geoid 1865,GEOGRAPHY*TYPE*T,Almedina,
783,BITAGAP geoid 1868,GEOGRAPHY*TYPE*T,Caparica,
788,BITAGAP geoid 1874,GEOGRAPHY*TYPE*T,Alcoentre,
790,BITAGAP geoid 1876,GEOGRAPHY*TYPE*T,Pedeneira,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=5960
791,BITAGAP geoid 1877,GEOGRAPHY*TYPE*T,Arelho,
792,BITAGAP geoid 1878,GEOGRAPHY*TYPE*T,Torrozelo,
793,BITAGAP geoid 1880,GEOGRAPHY*TYPE*R,Montes Claros (região),
794,BITAGAP geoid 1881,GEOGRAPHY*TYPE*R,Sete Cidades (região),
795,BITAGAP geoid 1882,GEOGRAPHY*TYPE*R,Alentejo (região),
796,BITAGAP geoid 1883,GEOGRAPHY*TYPE*FREG,Cacilhas (freguesia),
797,BITAGAP geoid 1884,GEOGRAPHY*TYPE*T,Bandeira,
798,BITAGAP geoid 1885,GEOGRAPHY*TYPE*T,Usteda,
799,BITAGAP geoid 1886,GEOGRAPHY*TYPE*T,Ipre,
800,BITAGAP geoid 1887,GEOGRAPHY*TYPE*W,Açores (ilha - ilhas),
801,BITAGAP geoid 1888,GEOGRAPHY*TYPE*L,"Porta Nova (porta, praça, rua, fonte)",
802,BITAGAP geoid 1889,GEOGRAPHY*TYPE*L,"Rua dos Mercadores (porta, praça, rua, fonte)",
803,BITAGAP geoid 1890,GEOGRAPHY*TYPE*R,Campos do Mondego (região),
805,BITAGAP geoid 1892,GEOGRAPHY*TYPE*W,Madeira (ilha - ilhas),
807,BITAGAP geoid 1897,GEOGRAPHY*TYPE*LUG,Escaropim (lugar - local),
808,BITAGAP geoid 1898,GEOGRAPHY*TYPE*M,Santos (mosteiro - convento),
809,BITAGAP geoid 1899,GEOGRAPHY*TYPE*T,Azeitão,
810,BITAGAP geoid 1900,GEOGRAPHY*TYPE*T,Paradela,
811,BITAGAP geoid 1901,GEOGRAPHY*TYPE*T,Ruão,
813,BITAGAP geoid 1903,GEOGRAPHY*TYPE*T,Canha,
818,BITAGAP geoid 1908,GEOGRAPHY*TYPE*T,Valverde,
820,BITAGAP geoid 1910,GEOGRAPHY*TYPE*T,Canas,
826,BITAGAP geoid 1916,Type T,Grada,
827,BITAGAP geoid 1917,GEOGRAPHY*TYPE*QUI,Quinta de Ossela (quinta),
828,BITAGAP geoid 1918,GEOGRAPHY*TYPE*T,Sever,
829,BITAGAP geoid 1919,GEOGRAPHY*TYPE*T,Ribeira [Torres Novas],
832,BITAGAP geoid 1922,GEOGRAPHY*TYPE*R,Santa Maria (região),
833,BITAGAP geoid 1923,GEOGRAPHY*TYPE*C,Concelho de Óvoa (concelho - município),
834,BITAGAP geoid 1924,GEOGRAPHY*TYPE*T,Cambra,
835,BITAGAP geoid 1925,GEOGRAPHY*TYPE*T,Lousinhão,
842,BITAGAP geoid 1932,GEOGRAPHY*TYPE*R,Ourique (região),
843,BITAGAP geoid 1933,GEOGRAPHY*TYPE*T,Bobadela [Seia],
844,BITAGAP geoid 1934,GEOGRAPHY*TYPE*T,Alva,https://www.wikidata.org/wiki/Q64766
856,BITAGAP geoid 1946,GEOGRAPHY*TYPE*T,Guerreira,
857,BITAGAP geoid 1947,GEOGRAPHY*TYPE*W,Graciosa (ilha - ilhas),
862,BITAGAP geoid 1952,GEOGRAPHY*TYPE*W,Baleares (ilha - ilhas),
864,BITAGAP geoid 1954,GEOGRAPHY*TYPE*B,Mongibel (monte - serra),
866,BITAGAP geoid 1956,GEOGRAPHY*TYPE*R,Trasmontana (região),
867,BITAGAP geoid 1957,GEOGRAPHY*TYPE*B,Travaro (monte - serra),
869,BITAGAP geoid 1959,GEOGRAPHY*TYPE*L,"Rossio (porta, praça, rua, fonte)",
872,BITAGAP geoid 1962,GEOGRAPHY*TYPE*T,Montargil,
874,BITAGAP geoid 1964,GEOGRAPHY*TYPE*T,Tinoco,
875,BITAGAP geoid 1968,GEOGRAPHY*TYPE*R,Riba de Côa (região),
883,BITAGAP geoid 1976,GEOGRAPHY*TYPE*T,Lorca,
884,BITAGAP geoid 1977,GEOGRAPHY*TYPE*T,Cabritas,
885,BITAGAP geoid 1978,GEOGRAPHY*TYPE*T,Landeira,
887,BITAGAP geoid 1980,GEOGRAPHY*TYPE*BAI,Judiaria de Lisboa (bairro),
888,BITAGAP geoid 1981,GEOGRAPHY*TYPE*T,Freixinal de la Sierra,
889,BITAGAP geoid 1982,GEOGRAPHY*TYPE*T,Bobadilha,
891,BITAGAP geoid 1984,GEOGRAPHY*TYPE*M,Carmo (mosteiro - convento),
892,BITAGAP geoid 1985,GEOGRAPHY*TYPE*X,Santa Susana (outra),
893,BITAGAP geoid 1988,GEOGRAPHY*TYPE*T,Perpinhão,
894,BITAGAP geoid 1989,GEOGRAPHY*TYPE*T,Pias,
896,BITAGAP geoid 1991,GEOGRAPHY*TYPE*T,Gumide,
897,BITAGAP geoid 1992,GEOGRAPHY*TYPE*T,Parvolide,
898,BITAGAP geoid 1993,GEOGRAPHY*TYPE*T,Pecarronia,
900,BITAGAP geoid 1995,GEOGRAPHY*TYPE*PAU,Paul de Atela (paul),
901,BITAGAP geoid 1997,GEOGRAPHY*TYPE*T,Figueiró,
903,BITAGAP geoid 1999,GEOGRAPHY*TYPE*T,Mondéjar,
904,BITAGAP geoid 2000,GEOGRAPHY*TYPE*T,Moya,
905,BITAGAP geoid 2001,GEOGRAPHY*TYPE*T,Coina,
906,BITAGAP geoid 2002,GEOGRAPHY*TYPE*T,Cacela,
907,BITAGAP geoid 2003,GEOGRAPHY*TYPE*T,Torroña,
908,BITAGAP geoid 2004,GEOGRAPHY*TYPE*T,Mogúncia,
909,BITAGAP geoid 2005,GEOGRAPHY*TYPE*T,Sacavém,
910,BITAGAP geoid 2006,GEOGRAPHY*TYPE*T,Guimerá,
912,BITAGAP geoid 2008,GEOGRAPHY*TYPE*T,Carrega [Óbidos]l,
913,BITAGAP geoid 2009,GEOGRAPHY*TYPE*T,Grijó,
915,BITAGAP geoid 2011,GEOGRAPHY*TYPE*T,Avô,
917,BITAGAP geoid 2013,GEOGRAPHY*TYPE*T,Pinto,
919,BITAGAP geoid 2015,GEOGRAPHY*TYPE*T,Cazorla,
920,BITAGAP geoid 2016,GEOGRAPHY*TYPE*T,Santisteban de Gormaz,
922,BITAGAP geoid 2018,GEOGRAPHY*TYPE*COMA,Comarca de Trás-os-Montes (comarca),
923,BITAGAP geoid 2019,GEOGRAPHY*TYPE*T,Tâmega,
925,BITAGAP geoid 2021,GEOGRAPHY*TYPE*T,Manfredónia,
926,BITAGAP geoid 2022,GEOGRAPHY*TYPE*T,Colares,
928,BITAGAP geoid 2024,GEOGRAPHY*TYPE*F,Castelo de Castro Marim (castelo),
930,BITAGAP geoid 2026,GEOGRAPHY*TYPE*T,Alverca,
931,BITAGAP geoid 2027,GEOGRAPHY*TYPE*T,Belas,
932,BITAGAP geoid 2028,GEOGRAPHY*TYPE*FREG,S. Paulo de Frades (freguesia),
933,BITAGAP geoid 2029,GEOGRAPHY*TYPE*C,Concelho de Coimbra (concelho - município),
934,BITAGAP geoid 2030,GEOGRAPHY*TYPE*T,Folques,
935,BITAGAP geoid 2031,GEOGRAPHY*TYPE*T,Aguda,
936,BITAGAP geoid 2032,GEOGRAPHY*TYPE*F,Castelo da Lousã (castelo),
937,BITAGAP geoid 2033,GEOGRAPHY*TYPE*T,Aveiras de Baixo,
938,BITAGAP geoid 2034,GEOGRAPHY*TYPE*T,Vacariça,
939,BITAGAP geoid 2035,GEOGRAPHY*TYPE*T,Corrales de Barrigudo,
940,BITAGAP geoid 2036,GEOGRAPHY*TYPE*F,Castelo de Pena de Aguiar (castelo),
942,BITAGAP geoid 2038,GEOGRAPHY*TYPE*T,Vila Nova da Rainha,
944,BITAGAP geoid 2040,GEOGRAPHY*TYPE*T,Assumar,
945,BITAGAP geoid 2041,GEOGRAPHY*TYPE*T,Aldeia de S. Veríssimo,
946,BITAGAP geoid 2042,GEOGRAPHY*TYPE*T,Alcanises,
948,BITAGAP geoid 2044,GEOGRAPHY*TYPE*T,Morón de la Frontera,
949,BITAGAP geoid 2045,GEOGRAPHY*TYPE*M,"São Marcos, junto de Coimbra (mosteiro - convento)",
953,BITAGAP geoid 2049,GEOGRAPHY*TYPE*T,São Silvestre,
954,BITAGAP geoid 2050,GEOGRAPHY*TYPE*T,Semide,
955,BITAGAP geoid 2051,GEOGRAPHY*TYPE*T,Juromenha,
957,BITAGAP geoid 2055,GEOGRAPHY*TYPE*T,Feria,
959,BITAGAP geoid 2057,GEOGRAPHY*TYPE*T,Arévalo,
960,BITAGAP geoid 2058,GEOGRAPHY*TYPE*T,Villena,
961,BITAGAP geoid 2059,GEOGRAPHY*TYPE*T,Caravaca,
966,BITAGAP geoid 2064,GEOGRAPHY*TYPE*T,Mateus,
968,BITAGAP geoid 2066,GEOGRAPHY*TYPE*FREG,Pombeiro de Ribavizela (freguesia),
969,BITAGAP geoid 2067,GEOGRAPHY*TYPE*T,Refóios de Basto,
971,BITAGAP geoid 2069,GEOGRAPHY*TYPE*W,Ilha de São Miguel (ilha - ilhas),
973,BITAGAP geoid 2072,GEOGRAPHY*TYPE*T,Alhos Vedros,
974,BITAGAP geoid 2073,GEOGRAPHY*TYPE*T,Lindoso,
975,BITAGAP geoid 2074,GEOGRAPHY*TYPE*T,Ericeira,
977,BITAGAP geoid 2076,GEOGRAPHY*TYPE*T,Baleizão,
978,BITAGAP geoid 2077,GEOGRAPHY*TYPE*T,Roriz,https://www.wikidata.org/wiki/Q1247720
979,BITAGAP geoid 2078,GEOGRAPHY*TYPE*T,Ribeira de Vide,
980,BITAGAP geoid 2079,GEOGRAPHY*TYPE*T,Pussos,
981,BITAGAP geoid 2080,GEOGRAPHY*TYPE*T,Calahorra,
983,BITAGAP geoid 2083,GEOGRAPHY*TYPE*T,Alcántara,
986,BITAGAP geoid 2086,GEOGRAPHY*TYPE*T,Foz de Arouce,
987,BITAGAP geoid 2087,GEOGRAPHY*TYPE*T,Briviesca,
990,BITAGAP geoid 2091,GEOGRAPHY*TYPE*T,Água dos Peixes,
992,BITAGAP geoid 2094,GEOGRAPHY*TYPE*T,Rebordãos,
994,BITAGAP geoid 2096,GEOGRAPHY*TYPE*T,Garvão,
995,BITAGAP geoid 2097,GEOGRAPHY*TYPE*T,Turquel,
996,BITAGAP geoid 2098,GEOGRAPHY*TYPE*T,Condesseira,
997,BITAGAP geoid 2099,GEOGRAPHY*TYPE*T,Folgosinho,
998,BITAGAP geoid 2100,TYPE*FREG,Paços da Serra,
999,BITAGAP geoid 2101,GEOGRAPHY*TYPE*T,Turcifal,
1000,BITAGAP geoid 2102,GEOGRAPHY*TYPE*T,Avelãs,
1001,BITAGAP geoid 2104,GEOGRAPHY*TYPE*T,Noudar,
1003,BITAGAP geoid 2106,GEOGRAPHY*TYPE*T,Samora Correia,
1005,BITAGAP geoid 2108,GEOGRAPHY*TYPE*T,Freches,
1006,BITAGAP geoid 2110,GEOGRAPHY*TYPE*T,Alferrara,
1007,BITAGAP geoid 2111,GEOGRAPHY*TYPE*T,São Romão,https://www.wikidata.org/wiki/Q1943011
1008,BITAGAP geoid 2112,GEOGRAPHY*TYPE*T,São Pedro de Agustem,
1009,BITAGAP geoid 2113,GEOGRAPHY*TYPE*T,Urgel,
1011,BITAGAP geoid 2115,GEOGRAPHY*TYPE*T,Jarmelo,
1012,BITAGAP geoid 2116,GEOGRAPHY*TYPE*T,Lapa,
1013,BITAGAP geoid 2210,GEOGRAPHY*TYPE*T,Hainaut,
1014,BITAGAP geoid 2211,GEOGRAPHY*TYPE*T,Lamas (Bem-Viver),
1015,BITAGAP geoid 2212,GEOGRAPHY*TYPE*T,Redon,
1016,BITAGAP geoid 2213,GEOGRAPHY*TYPE*T,Aguieira,
1017,BITAGAP geoid 2214,GEOGRAPHY*TYPE*FREG,Pinheiro (freguesia),https://www.wikidata.org/wiki/Q64657
1018,BITAGAP geoid 2215,GEOGRAPHY*TYPE*W,Ilha de São Tomé (ilha - ilhas),
1019,BITAGAP geoid 2216,GEOGRAPHY*TYPE*T,Figueira,
1020,BITAGAP geoid 2217,GEOGRAPHY*TYPE*W,Faial (ilha - ilhas),
1021,BITAGAP geoid 2218,GEOGRAPHY*TYPE*T,Calhariz,
1022,BITAGAP geoid 2219,GEOGRAPHY*TYPE*T,Cabanões,
1023,BITAGAP geoid 2220,GEOGRAPHY*TYPE*T,Pedroso,
1024,BITAGAP geoid 2221,GEOGRAPHY*TYPE*T,Gaunt,
1025,BITAGAP geoid 2222,GEOGRAPHY*TYPE*T,Nottingham,
1026,BITAGAP geoid 2223,GEOGRAPHY*TYPE*T,Norfolk,
1027,BITAGAP geoid 2224,GEOGRAPHY*TYPE*T,Essex,
1028,BITAGAP geoid 2225,GEOGRAPHY*TYPE*T,Buckhingham,
1029,BITAGAP geoid 2226,GEOGRAPHY*TYPE*T,Aumale,
1030,BITAGAP geoid 2227,GEOGRAPHY*TYPE*T,Aldeia do Alcaide,
1031,BITAGAP geoid 2228,GEOGRAPHY*TYPE*T,Arundel,
1032,BITAGAP geoid 2229,GEOGRAPHY*TYPE*T,Pereira,
1033,BITAGAP geoid 2230,GEOGRAPHY*TYPE*T,Vilariça,
1035,BITAGAP geoid 2232,GEOGRAPHY*TYPE*T,Caxarias,
1036,BITAGAP geoid 2233,GEOGRAPHY*TYPE*T,Alpendorada,
1037,BITAGAP geoid 2234,GEOGRAPHY*TYPE*T,Vila Chã,
1040,BITAGAP geoid 2236,GEOGRAPHY*TYPE*T,Vilar de Frades,
1041,BITAGAP geoid 2237,GEOGRAPHY*TYPE*T,Cardona,
1042,BITAGAP geoid 2238,GEOGRAPHY*TYPE*M,Mosteiro de Tarouca (mosteiro - convento),
1043,BITAGAP geoid 2239,GEOGRAPHY*TYPE*M,Mosteiro de Lorvão (mosteiro - convento),
1044,BITAGAP geoid 2242,GEOGRAPHY*TYPE*R,Benamarim (região),
1045,BITAGAP geoid 2243,GEOGRAPHY*TYPE*T,Larache,
1046,BITAGAP geoid 2244,GEOGRAPHY*TYPE*T,Unhão,
1047,BITAGAP geoid 2245,GEOGRAPHY*TYPE*FREG,Freguesia de Beluso (freguesia),https://cantigas.fcsh.unl.pt/lugar.asp?cdlug=97&pv=sim
1048,BITAGAP geoid 2246,GEOGRAPHY*TYPE*T,Lípsia,
1049,BITAGAP geoid 2247,GEOGRAPHY*TYPE*T,York,
1053,BITAGAP geoid 2250,GEOGRAPHY*TYPE*T,Rio de Vide,
1054,BITAGAP geoid 2251,GEOGRAPHY*TYPE*R,Terra Santa (região),
1055,BITAGAP geoid 2252,GEOGRAPHY*TYPE*T,Olival,
1056,BITAGAP geoid 2254,GEOGRAPHY*TYPE*COMA,Comarca de Entre-Douro-e-Minho (comarca),
1057,BITAGAP geoid 2255,GEOGRAPHY*TYPE*T,As Meadas,
1058,BITAGAP geoid 2256,GEOGRAPHY*TYPE*T,Buitrago,
1059,BITAGAP geoid 2257,GEOGRAPHY*TYPE*T,Salir do Porto,
1060,BITAGAP geoid 2258,GEOGRAPHY*TYPE*T,Bouças,
1061,BITAGAP geoid 2259,GEOGRAPHY*TYPE*T,Viterbo,
1062,BITAGAP geoid 2260,GEOGRAPHY*TYPE*T,Samouco,
1063,BITAGAP geoid 2261,GEOGRAPHY*TYPE*R,Serra de Ossa (região),
1064,BITAGAP geoid 2262,GEOGRAPHY*TYPE*T,Genezano,
1065,BITAGAP geoid 2263,GEOGRAPHY*TYPE*T,Proença-a-Velha,
1066,BITAGAP geoid 2264,GEOGRAPHY*TYPE*T,Canaveses,
1067,BITAGAP geoid 2265,GEOGRAPHY*TYPE*T,Marchena,
1068,BITAGAP geoid 2266,GEOGRAPHY*TYPE*T,Oliveira,
1069,BITAGAP geoid 2267,GEOGRAPHY*TYPE*T,São Paio,
1070,BITAGAP geoid 2268,GEOGRAPHY*TYPE*T,Villanueva del Fresno,
1071,BITAGAP geoid 2269,GEOGRAPHY*TYPE*T,Louriçal,
1072,BITAGAP geoid 2270,GEOGRAPHY*TYPE*T,Alcolea de Cinca,
1073,BITAGAP geoid 2271,GEOGRAPHY*TYPE*T,Plasencia,
1074,BITAGAP geoid 2272,GEOGRAPHY*TYPE*T,Ouca,
1075,BITAGAP geoid 2273,GEOGRAPHY*TYPE*T,Rio Tinto,
1076,BITAGAP geoid 2274,GEOGRAPHY*TYPE*T,Afife,
1077,BITAGAP geoid 2275,GEOGRAPHY*TYPE*FREG,Mire de Tibães (freguesia),
1078,BITAGAP geoid 2276,GEOGRAPHY*TYPE*T,Vilarinho,
1079,BITAGAP geoid 2277,GEOGRAPHY*TYPE*T,Junqueira,
1080,BITAGAP geoid 2279,GEOGRAPHY*TYPE*T,Vairão,
1081,BITAGAP geoid 2280,GEOGRAPHY*TYPE*T,Escalona,
1085,BITAGAP geoid 2283,GEOGRAPHY*TYPE*T,Pereiro,
1086,BITAGAP geoid 2284,GEOGRAPHY*TYPE*T,Lavar,
1087,BITAGAP geoid 2285,GEOGRAPHY*TYPE*T,Montoito,
1088,BITAGAP geoid 2286,GEOGRAPHY*TYPE*T,Huelgas [Burgos],
1089,BITAGAP geoid 2287,GEOGRAPHY*TYPE*COMA,Comarca da Beira (comarca),
1090,BITAGAP geoid 2288,GEOGRAPHY*TYPE*COMA,Comarca de Riba de Côa (comarca),
1092,BITAGAP geoid 2290,GEOGRAPHY*TYPE*T,Allariz,https://www.wikidata.org/wiki/Q1438879
1093,BITAGAP geoid 2291,GEOGRAPHY*TYPE*T,Segura,
1094,BITAGAP geoid 2292,GEOGRAPHY*TYPE*T,Alconchel,
1095,BITAGAP geoid 2293,GEOGRAPHY*TYPE*T,Ferrol,
1096,BITAGAP geoid 2294,GEOGRAPHY*TYPE*T,Valadares,
1097,BITAGAP geoid 2295,GEOGRAPHY*TYPE*F,Château d’Amboise (castelo),
1098,BITAGAP geoid 2296,GEOGRAPHY*TYPE*T,Monte Margarida,
1099,BITAGAP geoid 2297,GEOGRAPHY*TYPE*T,Cerdeira [Castelo Mendo],
1101,BITAGAP geoid 2299,GEOGRAPHY*TYPE*T,Medelim,
1103,BITAGAP geoid 2301,GEOGRAPHY*TYPE*T,Coelhoso,
1105,BITAGAP geoid 2303,GEOGRAPHY*TYPE*T,Lançada,
1106,BITAGAP geoid 2304,GEOGRAPHY*TYPE*T,Gante,
1107,BITAGAP geoid 2305,GEOGRAPHY*TYPE*T,Escrausa,
1108,BITAGAP geoid 2306,GEOGRAPHY*TYPE*W,Porto Santo (ilha - ilhas),
1109,BITAGAP geoid 2307,GEOGRAPHY*TYPE*T,Frechas,
1110,BITAGAP geoid 2308,GEOGRAPHY*TYPE*T,Moguer,
1111,BITAGAP geoid 2309,GEOGRAPHY*TYPE*T,Peñafiel,
1112,BITAGAP geoid 2310,GEOGRAPHY*TYPE*W,Ilha Terceira (ilha - ilhas),
1113,BITAGAP geoid 2311,GEOGRAPHY*TYPE*T,Arez,
1114,BITAGAP geoid 2313,GEOGRAPHY*TYPE*T,Alpalhão,
1115,BITAGAP geoid 2314,GEOGRAPHY*TYPE*T,Montalvão,
1116,BITAGAP geoid 2315,GEOGRAPHY*TYPE*W,Berlengas (ilha - ilhas),
1117,BITAGAP geoid 2316,GEOGRAPHY*TYPE*T,Égua,
1118,BITAGAP geoid 2317,GEOGRAPHY*TYPE*T,Avelal,
1120,BITAGAP geoid 2319,GEOGRAPHY*TYPE*T,Gijón,
1122,BITAGAP geoid 2321,GEOGRAPHY*TYPE*F,Vermoim (castelo),
1124,BITAGAP geoid 2323,GEOGRAPHY*TYPE*F,Castelo de Lindoso (castelo),
1125,BITAGAP geoid 2324,GEOGRAPHY*TYPE*F,Castelo de Penas Róias (castelo),
1126,BITAGAP geoid 2325,GEOGRAPHY*TYPE*T,Estoril,
1127,BITAGAP geoid 2326,GEOGRAPHY*TYPE*F,Castelo de Vilar Maior (castelo),
1128,BITAGAP geoid 2327,GEOGRAPHY*TYPE*F,Codeceira (castelo),
