qid,Les,ItemDescription
https://database.factgrid.de/entity/Q343298,Alba de Cerrato,
https://database.factgrid.de/entity/Q343299,Alba de Tormes,
https://database.factgrid.de/entity/Q343300,Alba de Yeltes,
https://database.factgrid.de/entity/Q343301,"Alba, Pontevedra",
https://database.factgrid.de/entity/Q82103,Albacete,
https://database.factgrid.de/entity/Q343305,Albacete Province,
https://database.factgrid.de/entity/Q343307,Albaida,
https://database.factgrid.de/entity/Q343306,Albaida del Aljarafe,
https://database.factgrid.de/entity/Q343308,Albal,
https://database.factgrid.de/entity/Q343310,Albalá,
https://database.factgrid.de/entity/Q343309,Albalá de la Vega,
https://database.factgrid.de/entity/Q343312,Albaladejo,
https://database.factgrid.de/entity/Q343311,Albaladejo del Cuende,
https://database.factgrid.de/entity/Q343313,Albalat de la Ribera,
https://database.factgrid.de/entity/Q343314,Albalat dels Sorells,
https://database.factgrid.de/entity/Q343315,Albalat dels Tarongers,
https://database.factgrid.de/entity/Q343316,Albalate de Cinca,
https://database.factgrid.de/entity/Q343317,Albalate de las Nogueras,
https://database.factgrid.de/entity/Q343318,Albalate de Zorita,
https://database.factgrid.de/entity/Q343319,Albalate del Arzobispo,
https://database.factgrid.de/entity/Q343320,Albalatillo,
https://database.factgrid.de/entity/Q343321,"Albán, Coles",
https://database.factgrid.de/entity/Q343322,"Albán, Sarria",
https://database.factgrid.de/entity/Q343324,Albanchez,
https://database.factgrid.de/entity/Q343323,Albanchez de Mágina,
https://database.factgrid.de/entity/Q343325,Albandi,
https://database.factgrid.de/entity/Q343326,Albanyà,
https://database.factgrid.de/entity/Q343327,Albaredos,
https://database.factgrid.de/entity/Q343328,"Albarellos, Boborás",
https://database.factgrid.de/entity/Q343329,"Albarellos, Lalín",
https://database.factgrid.de/entity/Q343330,"Albarellos, Monterrei",
https://database.factgrid.de/entity/Q343332,Albares,
https://database.factgrid.de/entity/Q343331,Albares de la Ribera,
https://database.factgrid.de/entity/Q343333,Albarracín,
https://database.factgrid.de/entity/Q343334,Albarreal de Tajo,
https://database.factgrid.de/entity/Q343335,Albatana,
https://database.factgrid.de/entity/Q343336,Albatàrrec,
https://database.factgrid.de/entity/Q343337,Albatera,
https://database.factgrid.de/entity/Q343339,Albelda,
https://database.factgrid.de/entity/Q343338,Albelda de Iregua,
https://database.factgrid.de/entity/Q343340,Albendea,
https://database.factgrid.de/entity/Q343341,Albendiego,
https://database.factgrid.de/entity/Q343342,Albentosa,
https://database.factgrid.de/entity/Q343343,Albeos (parroquia),
https://database.factgrid.de/entity/Q343344,Alberic,
https://database.factgrid.de/entity/Q343346,Alberite,
https://database.factgrid.de/entity/Q343345,Alberite de San Juan,
https://database.factgrid.de/entity/Q343347,Albero Alto,
https://database.factgrid.de/entity/Q343348,Albero Bajo,
https://database.factgrid.de/entity/Q343349,Alberuela de Tubo,
https://database.factgrid.de/entity/Q343350,Albesa,
https://database.factgrid.de/entity/Q343351,Albeta,
https://database.factgrid.de/entity/Q343352,Albillos,
https://database.factgrid.de/entity/Q343353,Albinyana,
https://database.factgrid.de/entity/Q343354,Albixoi,
https://database.factgrid.de/entity/Q343355,Albiztur,
https://database.factgrid.de/entity/Q343356,Albocàsser,
https://database.factgrid.de/entity/Q343357,Albolleque,
https://database.factgrid.de/entity/Q343358,Alboloduy,
https://database.factgrid.de/entity/Q343359,Alboloduy,
https://database.factgrid.de/entity/Q343360,Albolote,
https://database.factgrid.de/entity/Q343361,Albondón,
https://database.factgrid.de/entity/Q343362,Albons,
https://database.factgrid.de/entity/Q343363,Alborache,
https://database.factgrid.de/entity/Q343364,Alboraia,
https://database.factgrid.de/entity/Q343365,Alborea,
https://database.factgrid.de/entity/Q343366,Alboreca,
https://database.factgrid.de/entity/Q343367,"Alborés, Mazaricos",
https://database.factgrid.de/entity/Q343368,Alborge,
https://database.factgrid.de/entity/Q343369,Albornos,
https://database.factgrid.de/entity/Q343371,Albos (San Mamede),
https://database.factgrid.de/entity/Q343373,Albox,
https://database.factgrid.de/entity/Q343375,Albudeite,
https://database.factgrid.de/entity/Q343377,Albuixech,
https://database.factgrid.de/entity/Q343379,Albuñán,
https://database.factgrid.de/entity/Q343381,Albuñol,
https://database.factgrid.de/entity/Q343383,Albuñuelas,
https://database.factgrid.de/entity/Q343385,Alburquerque,
https://database.factgrid.de/entity/Q343387,Alcabón,
https://database.factgrid.de/entity/Q343389,"Alcabre, Vigo",
https://database.factgrid.de/entity/Q343391,Alcadozo,
https://database.factgrid.de/entity/Q343393,Alcaine,
https://database.factgrid.de/entity/Q343395,Alcalá de Ebro,
https://database.factgrid.de/entity/Q343397,Alcalá de Guadaira,
https://database.factgrid.de/entity/Q343399,Alcalá de Gurrea,
https://database.factgrid.de/entity/Q82116,Alcalá de Henares,
https://database.factgrid.de/entity/Q343407,Alcalá de la Selva,
https://database.factgrid.de/entity/Q343408,Alcalá de la Vega,
https://database.factgrid.de/entity/Q343409,Alcalá de los Gazules,
https://database.factgrid.de/entity/Q343410,Alcalá de Moncayo,
https://database.factgrid.de/entity/Q343411,Alcalà de Xivert,
https://database.factgrid.de/entity/Q343412,Alcalá del Júcar,
https://database.factgrid.de/entity/Q343413,Alcalá del Obispo,
https://database.factgrid.de/entity/Q343414,Alcalá del Río,
https://database.factgrid.de/entity/Q343415,Alcalá del Valle,
https://database.factgrid.de/entity/Q343416,Alcalá la Real,
https://database.factgrid.de/entity/Q343417,Alcalalí,
https://database.factgrid.de/entity/Q343418,Alcampell,
https://database.factgrid.de/entity/Q343419,Alcanadre,
https://database.factgrid.de/entity/Q343420,Alcanar,
https://database.factgrid.de/entity/Q343421,Alcañices,
https://database.factgrid.de/entity/Q343422,Alcañiz,
https://database.factgrid.de/entity/Q343423,Alcañizo,
https://database.factgrid.de/entity/Q343424,Alcanó,
https://database.factgrid.de/entity/Q343425,Alcántara,
https://database.factgrid.de/entity/Q343426,Alcantarilla,
https://database.factgrid.de/entity/Q343427,Alcàntera de Xúquer,
https://database.factgrid.de/entity/Q343428,Alcantud,
https://database.factgrid.de/entity/Q343429,Alcaracejos,
https://database.factgrid.de/entity/Q343430,Alcaraz,
https://database.factgrid.de/entity/Q343431,Alcarràs,
https://database.factgrid.de/entity/Q343432,Alcàsser,
https://database.factgrid.de/entity/Q343433,Alcaucín,
https://database.factgrid.de/entity/Q343435,Alcaudete,
https://database.factgrid.de/entity/Q343434,Alcaudete de la Jara,
https://database.factgrid.de/entity/Q343436,Alcázar de Milmanda (Santa María),
https://database.factgrid.de/entity/Q343437,Alcázar de San Juan,
https://database.factgrid.de/entity/Q343438,Alcázar del Rey,
https://database.factgrid.de/entity/Q343439,Alcazarén,
https://database.factgrid.de/entity/Q343440,"Álceme, Rodeiro",
https://database.factgrid.de/entity/Q343441,Alcoba,
https://database.factgrid.de/entity/Q82117,Alcobendas,
https://database.factgrid.de/entity/Q343443,Alcocer,
https://database.factgrid.de/entity/Q343444,Alcocer,
https://database.factgrid.de/entity/Q343442,Alcocer de Planes,
https://database.factgrid.de/entity/Q343445,Alcocero de Mola,
https://database.factgrid.de/entity/Q343446,Alcohujate,
https://database.factgrid.de/entity/Q343453,Alcolea,
https://database.factgrid.de/entity/Q343447,Alcolea de Calatrava,
https://database.factgrid.de/entity/Q343448,Alcolea de Cinca,
https://database.factgrid.de/entity/Q343449,Alcolea de las Peñas,
https://database.factgrid.de/entity/Q343450,Alcolea de Tajo,
https://database.factgrid.de/entity/Q343451,Alcolea del Pinar,
https://database.factgrid.de/entity/Q343452,Alcolea del Río,
https://database.factgrid.de/entity/Q343454,Alcoleja,
https://database.factgrid.de/entity/Q343455,Alcoletge,
https://database.factgrid.de/entity/Q343456,Alcollarín,
https://database.factgrid.de/entity/Q343457,Alconaba,
https://database.factgrid.de/entity/Q343459,Alconada,
https://database.factgrid.de/entity/Q343458,Alconada de Maderuelo,
https://database.factgrid.de/entity/Q343462,Alconchel,
https://database.factgrid.de/entity/Q343460,Alconchel de Ariza,
https://database.factgrid.de/entity/Q343461,Alconchel de la Estrella,
https://database.factgrid.de/entity/Q343463,Alconera,
https://database.factgrid.de/entity/Q343464,Alcóntar,
https://database.factgrid.de/entity/Q343465,Alcorcón,
https://database.factgrid.de/entity/Q343466,Alcorisa,
https://database.factgrid.de/entity/Q343467,Alcoroches,
https://database.factgrid.de/entity/Q343468,Alcoroches,
https://database.factgrid.de/entity/Q343469,Alcover,
https://database.factgrid.de/entity/Q343470,Alcoy,
https://database.factgrid.de/entity/Q343471,Alcubierre,
https://database.factgrid.de/entity/Q343472,Alcubilla de Avellaneda,
https://database.factgrid.de/entity/Q343473,Alcubilla de las Peñas,
https://database.factgrid.de/entity/Q343474,Alcubilla de Nogales,
https://database.factgrid.de/entity/Q343475,Alcubillas,
https://database.factgrid.de/entity/Q343476,Alcublas,
https://database.factgrid.de/entity/Q343479,Alcúdia,
https://database.factgrid.de/entity/Q343477,Alcudia de Monteagud,
https://database.factgrid.de/entity/Q343478,Alcudia de Veo,
https://database.factgrid.de/entity/Q343480,Alcuéscar,
https://database.factgrid.de/entity/Q343481,Alcuetas,
https://database.factgrid.de/entity/Q343482,Alcuneza,
https://database.factgrid.de/entity/Q343483,Aldaba (Navarra),
https://database.factgrid.de/entity/Q343484,Aldaia,
https://database.factgrid.de/entity/Q343485,Aldán,
https://database.factgrid.de/entity/Q343486,Aldea de San Esteban,
https://database.factgrid.de/entity/Q343487,Aldea de San Miguel,
https://database.factgrid.de/entity/Q343488,Aldea del Cano,
https://database.factgrid.de/entity/Q343489,Aldea del Fresno,
https://database.factgrid.de/entity/Q343490,Aldea del Obispo,
https://database.factgrid.de/entity/Q343492,Aldea del Rey,
https://database.factgrid.de/entity/Q343491,Aldea del Rey Niño,
https://database.factgrid.de/entity/Q343493,Aldea en Cabo,
https://database.factgrid.de/entity/Q343494,"Aldea Grande, Saídres, Silleda",
https://database.factgrid.de/entity/Q343495,Aldea Real,
https://database.factgrid.de/entity/Q343496,Aldeacentenera,
https://database.factgrid.de/entity/Q343497,Aldeacipreste,
https://database.factgrid.de/entity/Q343498,Aldeadávila de la Ribera,
https://database.factgrid.de/entity/Q343500,Aldealabad,
https://database.factgrid.de/entity/Q343499,Aldealabad del Mirón,
https://database.factgrid.de/entity/Q343501,Aldealafuente,
https://database.factgrid.de/entity/Q343502,Aldealcorvo,
https://database.factgrid.de/entity/Q343505,Aldealengua,
https://database.factgrid.de/entity/Q343503,Aldealengua de Pedraza,
https://database.factgrid.de/entity/Q343504,Aldealengua de Santa María,
https://database.factgrid.de/entity/Q343506,Aldealices,
https://database.factgrid.de/entity/Q343507,Aldealpozo,
https://database.factgrid.de/entity/Q343508,Aldealseñor,
https://database.factgrid.de/entity/Q343509,Aldeamayor de San Martín,
https://database.factgrid.de/entity/Q343510,Aldeanueva de Atienza,
https://database.factgrid.de/entity/Q343511,Aldeanueva de Barbarroya,
https://database.factgrid.de/entity/Q343512,Aldeanueva de Figueroa,
https://database.factgrid.de/entity/Q343513,Aldeanueva de Guadalajara,
https://database.factgrid.de/entity/Q343514,Aldeanueva de la Serrezuela,
https://database.factgrid.de/entity/Q343515,Aldeanueva de la Sierra,
https://database.factgrid.de/entity/Q343516,Aldeanueva de la Vera,
https://database.factgrid.de/entity/Q343517,Aldeanueva de San Bartolomé,
https://database.factgrid.de/entity/Q343518,Aldeanueva de Santa Cruz,
https://database.factgrid.de/entity/Q343519,Aldeanueva del Camino,
https://database.factgrid.de/entity/Q343520,Aldeanueva del Codonal,
https://database.factgrid.de/entity/Q343521,Aldeaquemada,
https://database.factgrid.de/entity/Q343522,Aldearrodrigo,
https://database.factgrid.de/entity/Q343523,Aldearrubia,
https://database.factgrid.de/entity/Q343524,Aldeasaz,
https://database.factgrid.de/entity/Q343527,Aldeaseca,
https://database.factgrid.de/entity/Q343525,Aldeaseca de Alba,
https://database.factgrid.de/entity/Q343526,Aldeaseca de la Frontera,
https://database.factgrid.de/entity/Q343528,Aldeasoña,
https://database.factgrid.de/entity/Q343529,Aldeatejada,
https://database.factgrid.de/entity/Q343530,Aldeavieja de Tormes,
https://database.factgrid.de/entity/Q343531,Aldehorno,
https://database.factgrid.de/entity/Q343532,Aldehuela (Cáceres),
https://database.factgrid.de/entity/Q343533,Aldehuela de Jerte,
https://database.factgrid.de/entity/Q343534,Aldehuela de la Bóveda,
https://database.factgrid.de/entity/Q343535,Aldehuela de Liestos,
https://database.factgrid.de/entity/Q343536,Aldehuela de Periáñez,
https://database.factgrid.de/entity/Q343537,Aldehuela de Yeltes,
https://database.factgrid.de/entity/Q343538,Aldehuela del Codonal,
https://database.factgrid.de/entity/Q343539,Aldeire,
https://database.factgrid.de/entity/Q343540,Aldemunde,
https://database.factgrid.de/entity/Q343541,Aldeonte,
https://database.factgrid.de/entity/Q343542,Aldixe,
https://database.factgrid.de/entity/Q343543,"Aldosende, Paradela",
https://database.factgrid.de/entity/Q343544,Aldover,
https://database.factgrid.de/entity/Q343545,Aldurfe (San Pedro),
https://database.factgrid.de/entity/Q343546,Aleas,
https://database.factgrid.de/entity/Q343547,Aledo,
https://database.factgrid.de/entity/Q343548,Alegia,
https://database.factgrid.de/entity/Q343549,Alegría-Dulantzi,
https://database.factgrid.de/entity/Q343550,Alella,
https://database.factgrid.de/entity/Q343551,"Alemparte, Lalín",
https://database.factgrid.de/entity/Q343552,Alentisque,
https://database.factgrid.de/entity/Q343553,Alentorn,
https://database.factgrid.de/entity/Q343554,Alerre,
https://database.factgrid.de/entity/Q343555,Alesanco,
https://database.factgrid.de/entity/Q343556,Alesón,
https://database.factgrid.de/entity/Q343557,Alevia,
https://database.factgrid.de/entity/Q343558,Alfacar,
https://database.factgrid.de/entity/Q343559,Alfafar,
https://database.factgrid.de/entity/Q343560,Alfafara,
https://database.factgrid.de/entity/Q343561,Alfajarín,
https://database.factgrid.de/entity/Q343562,Alfambra,
https://database.factgrid.de/entity/Q343563,Alfamén,
https://database.factgrid.de/entity/Q343564,Alfántega,
https://database.factgrid.de/entity/Q343565,Alfara de Carles,
https://database.factgrid.de/entity/Q343566,Alfara de la Baronia,
https://database.factgrid.de/entity/Q343567,Alfara del Patriarca,
https://database.factgrid.de/entity/Q343568,Alfaraz de Sayago,
https://database.factgrid.de/entity/Q343569,Alfarb,
https://database.factgrid.de/entity/Q343570,Alfarnate,
https://database.factgrid.de/entity/Q343571,Alfarnatejo,
https://database.factgrid.de/entity/Q343572,Alfaro,
https://database.factgrid.de/entity/Q343573,Alfarràs,
https://database.factgrid.de/entity/Q343574,Alfarrasí,
https://database.factgrid.de/entity/Q343575,Alfauir,
https://database.factgrid.de/entity/Q343576,Alfés,
https://database.factgrid.de/entity/Q343577,Alfondeguilla,
https://database.factgrid.de/entity/Q343578,Alforja,
https://database.factgrid.de/entity/Q343579,Alforque,
https://database.factgrid.de/entity/Q343584,Alfoz,
https://database.factgrid.de/entity/Q343580,Alfoz de Bricia,
